match_id,division,date,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odds_b365_home,odds_b365_draw,odds_b365_away,odds_avg_home,odds_avg_draw,odds_avg_away,season
245,E0,1993-12-29,Oldham,Man United,2,5,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
246,E0,1993-12-29,Sheffield Weds,Swindon,3,3,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
243,E0,1993-12-29,Leeds,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
241,E0,1993-12-29,Arsenal,Sheffield United,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
242,E0,1993-12-29,Blackburn,Everton,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
256,E0,1994-01-01,Tottenham,Coventry,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
255,E0,1994-01-01,Swindon,Chelsea,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
254,E0,1994-01-01,Southampton,Norwich,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
253,E0,1994-01-01,Sheffield United,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
252,E0,1994-01-01,QPR,Sheffield Weds,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
257,E0,1994-01-01,Wimbledon,Arsenal,0,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
250,E0,1994-01-01,Man United,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
249,E0,1994-01-01,Ipswich,Liverpool,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
248,E0,1994-01-01,Everton,West Ham,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
247,E0,1994-01-01,Aston Villa,Blackburn,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
251,E0,1994-01-01,Newcastle,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
262,E0,1994-01-03,West Ham,Sheffield United,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
260,E0,1994-01-03,Coventry,Swindon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
261,E0,1994-01-03,Sheffield Weds,Tottenham,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
258,E0,1994-01-03,Arsenal,QPR,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
259,E0,1994-01-03,Chelsea,Everton,4,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
263,E0,1994-01-04,Liverpool,Man United,3,3,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
264,E0,1994-01-04,Norwich,Newcastle,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
274,E0,1994-01-15,Wimbledon,Sheffield Weds,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
273,E0,1994-01-15,Tottenham,Man United,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
272,E0,1994-01-15,Southampton,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
271,E0,1994-01-15,Sheffield United,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
270,E0,1994-01-15,Oldham,Liverpool,0,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
268,E0,1994-01-15,Man City,Arsenal,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
267,E0,1994-01-15,Leeds,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
266,E0,1994-01-15,Everton,Swindon,6,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
265,E0,1994-01-15,Aston Villa,West Ham,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
269,E0,1994-01-15,Norwich,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
275,E0,1994-01-16,QPR,Newcastle,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
284,E0,1994-01-22,Swindon,Tottenham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
283,E0,1994-01-22,Sheffield Weds,Sheffield United,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
282,E0,1994-01-22,Newcastle,Southampton,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
280,E0,1994-01-22,Liverpool,Man City,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
281,E0,1994-01-22,Man United,Everton,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
278,E0,1994-01-22,Coventry,QPR,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
277,E0,1994-01-22,Chelsea,Aston Villa,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
276,E0,1994-01-22,Arsenal,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
279,E0,1994-01-22,Ipswich,Wimbledon,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
285,E0,1994-01-23,Blackburn,Leeds,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
286,E0,1994-01-24,West Ham,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
287,E0,1994-02-02,Coventry,Ipswich,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
295,E0,1994-02-05,Tottenham,Sheffield Weds,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
294,E0,1994-02-05,Swindon,Coventry,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
293,E0,1994-02-05,QPR,Man United,2,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
292,E0,1994-02-05,Oldham,Southampton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
291,E0,1994-02-05,Norwich,Liverpool,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
289,E0,1994-02-05,Everton,Chelsea,4,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
288,E0,1994-02-05,Blackburn,Wimbledon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
290,E0,1994-02-05,Man City,Ipswich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
296,E0,1994-02-06,Aston Villa,Leeds,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
297,E0,1994-02-12,Aston Villa,Swindon,5,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
298,E0,1994-02-12,Everton,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
299,E0,1994-02-12,Man City,West Ham,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
300,E0,1994-02-12,Oldham,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
301,E0,1994-02-12,Sheffield United,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
302,E0,1994-02-12,Tottenham,Blackburn,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
303,E0,1994-02-12,Wimbledon,Newcastle,4,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
304,E0,1994-02-13,Norwich,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
305,E0,1994-02-14,Southampton,Liverpool,4,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
306,E0,1994-02-19,Blackburn,Newcastle,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
307,E0,1994-02-19,Coventry,Man City,4,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
308,E0,1994-02-19,Everton,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
309,E0,1994-02-19,Leeds,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
310,E0,1994-02-19,Swindon,Norwich,3,3,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
311,E0,1994-02-22,Aston Villa,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
312,E0,1994-02-22,Norwich,Blackburn,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
313,E0,1994-02-23,Newcastle,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
319,E0,1994-02-26,Southampton,Wimbledon,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
320,E0,1994-02-26,West Ham,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
317,E0,1994-02-26,Man City,Swindon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
318,E0,1994-02-26,Norwich,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
315,E0,1994-02-26,Ipswich,Sheffield United,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
314,E0,1994-02-26,Arsenal,Blackburn,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
316,E0,1994-02-26,Liverpool,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
321,E0,1994-02-27,Chelsea,Tottenham,4,3,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
322,E0,1994-02-28,Oldham,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
323,E0,1994-03-02,Tottenham,Aston Villa,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
333,E0,1994-03-05,Wimbledon,Norwich,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
332,E0,1994-03-05,Tottenham,Sheffield United,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
331,E0,1994-03-05,Swindon,West Ham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
329,E0,1994-03-05,QPR,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
330,E0,1994-03-05,Sheffield Weds,Newcastle,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
327,E0,1994-03-05,Leeds,Southampton,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
326,E0,1994-03-05,Ipswich,Arsenal,1,5,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
325,E0,1994-03-05,Everton,Oldham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
324,E0,1994-03-05,Blackburn,Liverpool,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
328,E0,1994-03-05,Man United,Chelsea,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
334,E0,1994-03-06,Coventry,Aston Villa,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
335,E0,1994-03-12,Aston Villa,Ipswich,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
336,E0,1994-03-12,Man City,Wimbledon,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
337,E0,1994-03-12,Newcastle,Swindon,7,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
338,E0,1994-03-12,Norwich,QPR,3,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
339,E0,1994-03-12,Southampton,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
340,E0,1994-03-13,Liverpool,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
341,E0,1994-03-13,Sheffield United,Leeds,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
345,E0,1994-03-16,Sheffield United,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
344,E0,1994-03-16,Man United,Sheffield Weds,5,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
342,E0,1994-03-16,Chelsea,Wimbledon,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
343,E0,1994-03-16,Leeds,Aston Villa,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
353,E0,1994-03-19,Tottenham,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
346,E0,1994-03-19,Aston Villa,Oldham,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
347,E0,1994-03-19,Leeds,Coventry,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
348,E0,1994-03-19,Liverpool,Chelsea,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
349,E0,1994-03-19,Man City,Sheffield United,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
350,E0,1994-03-19,QPR,Wimbledon,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
351,E0,1994-03-19,Southampton,Arsenal,0,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
352,E0,1994-03-19,Swindon,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
354,E0,1994-03-19,West Ham,Newcastle,2,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
355,E0,1994-03-20,Sheffield Weds,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
356,E0,1994-03-21,Norwich,Everton,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
357,E0,1994-03-22,Arsenal,Man United,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
358,E0,1994-03-22,Newcastle,Ipswich,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
365,E0,1994-03-26,Oldham,Man City,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
364,E0,1994-03-26,Ipswich,QPR,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
363,E0,1994-03-26,Everton,Tottenham,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
366,E0,1994-03-26,Sheffield United,Southampton,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
361,E0,1994-03-26,Chelsea,West Ham,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
360,E0,1994-03-26,Blackburn,Swindon,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
359,E0,1994-03-26,Arsenal,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
362,E0,1994-03-26,Coventry,Norwich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
367,E0,1994-03-27,Wimbledon,Leeds,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
368,E0,1994-03-28,Sheffield United,West Ham,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
369,E0,1994-03-29,Ipswich,Man City,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
370,E0,1994-03-29,Newcastle,Norwich,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
371,E0,1994-03-29,Wimbledon,Blackburn,4,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
372,E0,1994-03-30,Aston Villa,Everton,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
373,E0,1994-03-30,Man United,Liverpool,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
374,E0,1994-03-30,Sheffield Weds,Chelsea,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
375,E0,1994-03-30,Southampton,Oldham,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
376,E0,1994-04-01,Leeds,Newcastle,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
385,E0,1994-04-02,Sheffield Weds,Everton,5,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
384,E0,1994-04-02,Oldham,QPR,4,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
383,E0,1994-04-02,Norwich,Tottenham,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
382,E0,1994-04-02,Man City,Aston Villa,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
378,E0,1994-04-02,Blackburn,Man United,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
380,E0,1994-04-02,Coventry,Wimbledon,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
379,E0,1994-04-02,Chelsea,Southampton,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
386,E0,1994-04-02,West Ham,Ipswich,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
377,E0,1994-04-02,Arsenal,Swindon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
381,E0,1994-04-02,Liverpool,Sheffield United,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
395,E0,1994-04-04,Swindon,Sheffield Weds,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
393,E0,1994-04-04,Sheffield United,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
397,E0,1994-04-04,Wimbledon,Liverpool,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
396,E0,1994-04-04,Tottenham,West Ham,1,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
392,E0,1994-04-04,QPR,Leeds,0,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
394,E0,1994-04-04,Southampton,Man City,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
390,E0,1994-04-04,Man United,Oldham,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
391,E0,1994-04-04,Newcastle,Chelsea,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
389,E0,1994-04-04,Ipswich,Coventry,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
388,E0,1994-04-04,Everton,Blackburn,0,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
387,E0,1994-04-04,Aston Villa,Norwich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
403,E0,1994-04-09,West Ham,Everton,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
402,E0,1994-04-09,Sheffield Weds,QPR,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
401,E0,1994-04-09,Norwich,Southampton,4,5,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
399,E0,1994-04-09,Liverpool,Ipswich,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
398,E0,1994-04-09,Coventry,Tottenham,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
400,E0,1994-04-09,Man City,Newcastle,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
404,E0,1994-04-11,Blackburn,Aston Villa,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
405,E0,1994-04-13,QPR,Chelsea,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
412,E0,1994-04-16,QPR,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
414,E0,1994-04-16,Southampton,Blackburn,3,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
413,E0,1994-04-16,Sheffield United,Aston Villa,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
411,E0,1994-04-16,Oldham,West Ham,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
415,E0,1994-04-16,Wimbledon,Man United,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
409,E0,1994-04-16,Liverpool,Newcastle,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
408,E0,1994-04-16,Ipswich,Swindon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
407,E0,1994-04-16,Coventry,Sheffield Weds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
406,E0,1994-04-16,Arsenal,Chelsea,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
410,E0,1994-04-16,Man City,Norwich,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
416,E0,1994-04-17,Leeds,Tottenham,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
417,E0,1994-04-19,Arsenal,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
427,E0,1994-04-23,West Ham,Liverpool,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
426,E0,1994-04-23,Tottenham,Southampton,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
425,E0,1994-04-23,Swindon,Wimbledon,2,4,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
423,E0,1994-04-23,Norwich,Sheffield United,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
424,E0,1994-04-23,Sheffield Weds,Ipswich,5,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
421,E0,1994-04-23,Man United,Man City,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
420,E0,1994-04-23,Everton,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
419,E0,1994-04-23,Chelsea,Leeds,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
418,E0,1994-04-23,Aston Villa,Arsenal,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
422,E0,1994-04-23,Newcastle,Oldham,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
428,E0,1994-04-24,Blackburn,QPR,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
429,E0,1994-04-26,Wimbledon,Oldham,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
430,E0,1994-04-27,Chelsea,Swindon,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
431,E0,1994-04-27,Leeds,Man United,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
432,E0,1994-04-27,Newcastle,Aston Villa,5,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
433,E0,1994-04-27,QPR,Arsenal,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
434,E0,1994-04-27,West Ham,Blackburn,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
441,E0,1994-04-30,Sheffield United,Newcastle,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
443,E0,1994-04-30,Wimbledon,Tottenham,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
442,E0,1994-04-30,Southampton,Aston Villa,4,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
439,E0,1994-04-30,Oldham,Sheffield Weds,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
440,E0,1994-04-30,QPR,Swindon,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
437,E0,1994-04-30,Liverpool,Norwich,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
436,E0,1994-04-30,Leeds,Everton,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
435,E0,1994-04-30,Arsenal,West Ham,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
438,E0,1994-04-30,Man City,Chelsea,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
444,E0,1994-05-01,Ipswich,Man United,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
445,E0,1994-05-02,Coventry,Blackburn,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
446,E0,1994-05-03,Leeds,Sheffield Weds,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
447,E0,1994-05-03,Oldham,Sheffield United,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
448,E0,1994-05-03,QPR,West Ham,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
450,E0,1994-05-04,Man United,Southampton,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
449,E0,1994-05-04,Chelsea,Coventry,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
451,E0,1994-05-05,Oldham,Tottenham,0,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
459,E0,1994-05-07,Swindon,Leeds,0,5,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
458,E0,1994-05-07,Sheffield Weds,Man City,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
457,E0,1994-05-07,Norwich,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
456,E0,1994-05-07,Newcastle,Arsenal,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
453,E0,1994-05-07,Blackburn,Ipswich,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
454,E0,1994-05-07,Chelsea,Sheffield United,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
452,E0,1994-05-07,Aston Villa,Liverpool,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
460,E0,1994-05-07,Tottenham,QPR,1,2,A,,,,,,,,,,,,,,,,,,,,,,,1993-1994
455,E0,1994-05-07,Everton,Wimbledon,3,2,H,,,,,,,,,,,,,,,,,,,,,,,1993-1994
461,E0,1994-05-07,West Ham,Southampton,3,3,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
462,E0,1994-05-08,Man United,Coventry,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1993-1994
559,E0,1994-08-20,Man United,QPR,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
561,E0,1994-08-20,Southampton,Blackburn,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
560,E0,1994-08-20,Sheffield Weds,Tottenham,3,4,A,,,,,,,,,,,,,,,,,,,,,,,1994-1995
562,E0,1994-08-20,West Ham,Leeds,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
558,E0,1994-08-20,Ipswich,Nott'm Forest,0,1,A,,,,,,,,,,,,,,,,,,,,,,,1994-1995
553,E0,1994-08-20,Arsenal,Man City,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
556,E0,1994-08-20,Crystal Palace,Liverpool,1,6,A,,,,,,,,,,,,,,,,,,,,,,,1994-1995
555,E0,1994-08-20,Coventry,Wimbledon,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
554,E0,1994-08-20,Chelsea,Norwich,2,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
557,E0,1994-08-20,Everton,Aston Villa,2,2,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
563,E0,1994-08-21,Leicester,Newcastle,1,3,A,,,,,,,,,,,,,,,,,,,,,,,1994-1995
564,E0,1994-08-22,Nott'm Forest,Man United,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
565,E0,1994-08-23,Blackburn,Leicester,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
566,E0,1994-08-23,Leeds,Arsenal,1,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
567,E0,1994-08-23,Wimbledon,Ipswich,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
573,E0,1994-08-24,Tottenham,Everton,2,1,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
568,E0,1994-08-24,Aston Villa,Southampton,1,1,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
569,E0,1994-08-24,Man City,West Ham,3,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
570,E0,1994-08-24,Newcastle,Coventry,4,0,H,,,,,,,,,,,,,,,,,,,,,,,1994-1995
571,E0,1994-08-24,Norwich,Crystal Palace,0,0,D,,,,,,,,,,,,,,,,,,,,,,,1994-1995
