player_id,name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,team,yellow,red,npg,npxG,xGChain,xGBuildup
76,Fabian Schär,2018,DC,24,4,25,2007,2.1653389893472195,1,0.7358659468591213,11,Newcastle United,12,0,4,2.1653389893472195,5.651491337455809,4.65700698364526
85,Eduardo Vargas,2014,Sub,21,3,41,1389,3.477742818184197,2,1.8190635778009887,15,Queens Park Rangers,1,0,3,3.477742818184197,6.1312263906002045,2.8785364371724427
87,Joelinton,2024,MC,5,1,5,393,0.8293622061610222,0,0.1266430765390396,3,Newcastle United,3,0,1,0.8293622061610222,2.592386804521084,1.809675805270672
87,Joelinton,2023,MC,20,2,19,1289,2.559178806841373,1,2.958754763007164,23,Newcastle United,6,0,2,2.559178806841373,10.31060659699142,6.361314440146089
87,Joelinton,2022,MC,32,6,51,2677,6.252544686198235,1,3.116438364610076,26,Newcastle United,12,0,6,6.252544686198235,12.307858122512698,7.0922601986676455
87,Joelinton,2021,Sub,35,4,45,2554,3.816281186416745,1,1.880340499803424,29,Newcastle United,8,0,4,3.816281186416745,6.516400877386332,2.558566747233272
87,Joelinton,2020,Sub,31,4,43,2006,5.631008350290358,2,2.366482028737664,17,Newcastle United,3,0,3,4.869839348830283,9.26830423809588,3.2849566685035825
87,Joelinton,2019,FW,38,2,50,2722,6.031044367700815,2,3.1011656122282147,29,Newcastle United,7,0,2,6.031044367700815,12.042092223651707,4.822177573107183
91,Ron-Robert Zieler,2016,Sub,9,0,0,752,0.0,0,0.0,0,Leicester,0,0,0,0.0,0.5712888091802597,0.5712888091802597
101,Allan Saint-Maximin,2022,FWL,25,1,28,1101,1.6111805494874716,5,4.724137527868152,31,Newcastle United,1,0,1,1.6111805494874716,8.289438785985112,3.2378203477710485
101,Allan Saint-Maximin,2021,FW,35,5,64,2825,5.663675950840116,5,5.261044799350202,50,Newcastle United,5,0,5,5.663675950840116,14.37779556401074,3.8985789944417775
101,Allan Saint-Maximin,2020,MR,25,3,30,1578,2.825913516804576,4,4.01332547981292,29,Newcastle United,0,0,3,2.825913516804576,10.59471793845296,4.224005025811493
101,Allan Saint-Maximin,2019,Sub,26,3,46,1896,2.942516790702939,4,4.3318113358691335,33,Newcastle United,0,0,3,2.942516790702939,9.657798040658236,4.271794453263283
111,Jannik Vestergaard,2024,DC,2,0,1,180,0.0112053835764527,0,0.0,0,Leicester,1,0,0,0.0112053835764527,0.0739603042602539,0.0739603042602539
111,Jannik Vestergaard,2021,Sub,10,0,1,561,0.0387555994093418,0,0.0672715008258819,1,Leicester,2,0,0,0.0387555994093418,3.783557806164026,3.783557806164026
111,Jannik Vestergaard,2020,Sub,30,3,23,2571,2.1054085036739707,0,0.740825392305851,7,Southampton,3,1,3,2.1054085036739707,6.064834877848625,5.990050476044416
111,Jannik Vestergaard,2019,DC,19,1,12,1500,0.6769367959350348,0,0.7554684989154339,6,Southampton,3,0,1,0.6769367959350348,3.913532022386789,3.750415999442339
111,Jannik Vestergaard,2018,DC,23,0,14,2033,0.6773964921012521,0,0.5291908904910088,5,Southampton,2,0,0,0.6773964921012521,4.7497592959553,4.323442917317152
154,André Schürrle,2018,FWR,24,6,55,1670,3.3227698132395744,0,1.9269961081445215,21,Fulham,2,0,6,3.3227698132395744,5.964587397873402,1.6823585079982877
154,André Schürrle,2014,AMR,14,3,21,428,3.249142402783036,0,0.5976689020171762,6,Chelsea,2,0,3,3.249142402783036,4.820195187814534,1.4035241901874542
162,Timm Klose,2019,DC,7,0,3,591,0.2384888902306556,0,0.0,0,Norwich,0,0,0,0.2384888902306556,0.4654355943202972,0.4654355943202972
162,Timm Klose,2015,DC,10,1,3,849,0.5434640273451805,0,0.0,0,Norwich,3,0,1,0.5434640273451805,0.1904532015323639,0.1535042002797126
169,Lewis Holtby,2014,Sub,1,0,1,28,0.0457900986075401,0,0.0,0,Tottenham,0,0,0,0.0457900986075401,0.7009310126304626,0.6551409959793091
181,Bernd Leno,2024,GK,5,0,0,450,0.0,0,0.0,0,Fulham,1,0,0,0.0,1.224751517176628,1.224751517176628
181,Bernd Leno,2023,GK,38,0,0,3420,0.0,0,0.0,0,Fulham,3,0,0,0.0,4.714530278928578,4.714530278928578
181,Bernd Leno,2022,GK,36,0,0,3240,0.0,0,0.0308126993477344,1,Fulham,3,0,0,0.0,2.495602583512664,2.464789582416415
181,Bernd Leno,2021,GK,4,0,0,360,0.0,0,0.0,0,Arsenal,0,0,0,0.0,0.1893833950161934,0.1893833950161934
181,Bernd Leno,2020,GK,35,0,0,3136,0.0,0,0.0,0,Arsenal,0,1,0,0.0,4.326597798615694,4.326597798615694
181,Bernd Leno,2019,GK,30,0,0,2649,0.0,0,0.0,0,Arsenal,2,0,0,0.0,4.038203942589462,4.038203942589462
181,Bernd Leno,2018,Sub,32,0,0,2833,0.0,0,0.0,0,Arsenal,0,0,0,0.0,3.035940597765148,3.035940597765148
191,Chicharito,2019,Sub,2,1,3,107,0.8829850256443024,0,0.0,0,West Ham,0,0,1,0.8829850256443024,0.895859032869339,0.0704787001013755
191,Chicharito,2018,Sub,25,7,37,1336,7.894379161298275,1,1.256871908903122,5,West Ham,2,0,7,7.894379161298275,7.684438817203045,0.7545533049851656
191,Chicharito,2017,FW,28,8,29,1524,5.248026132583618,0,1.4220358971506355,21,West Ham,3,0,8,5.248026132583618,6.960863737389445,1.803986689075828
191,Chicharito,2015,Sub,1,0,1,22,0.3870880007743835,0,0.0423400998115539,1,Manchester United,0,0,0,0.3870880007743835,0.4294280111789703,0.0
191,Chicharito,2014,FW,1,0,0,49,0.0,0,0.0155975995585322,1,Manchester United,0,0,0,0.0,0.0465686991810798,0.0465686991810798
200,Andreas Christensen,2021,DC,19,0,5,1499,0.7990248026326299,0,0.1926607005298137,6,Chelsea,2,0,0,0.7990248026326299,8.302750419825315,8.291616421192884
200,Andreas Christensen,2020,DC,17,0,3,1375,0.1294082999229431,0,0.2501046005636453,6,Chelsea,2,1,0,0.1294082999229431,7.441709998995066,7.276740927249193
200,Andreas Christensen,2019,DC,21,0,7,1758,0.6141439154744148,0,0.8512685894966125,4,Chelsea,5,0,0,0.6141439154744148,6.5984344854950905,6.253278486430645
200,Andreas Christensen,2018,DC,8,0,0,614,0.0,0,0.0,0,Chelsea,1,0,0,0.0,2.413802243769169,2.413802243769169
200,Andreas Christensen,2017,Sub,27,0,12,2080,0.9954800978302956,0,0.1327016968280077,4,Chelsea,0,0,0,0.9954800978302956,5.8790369760245085,5.861930176615715
200,Andreas Christensen,2014,Sub,1,0,0,9,0.0,0,0.0,0,Chelsea,0,0,0,0.0,0.016525400802493,0.016525400802493
202,Håvard Nordtveit,2018,DC,5,0,0,361,0.0,1,0.1195162981748581,3,Fulham,0,0,0,0.0,0.7121488973498344,0.6134674996137619
202,Håvard Nordtveit,2016,MC,16,0,7,955,0.1332853026688099,1,0.7496677190065384,4,West Ham,2,0,0,0.1332853026688099,1.644134528003633,0.8764191921800375
204,Granit Xhaka,2022,DMC,37,7,40,3039,5.785433189943433,7,4.802904064767063,46,Arsenal,4,0,7,5.785433189943433,21.03214856982231,14.246417433023453
204,Granit Xhaka,2021,DMC,27,1,27,2338,1.1074839858338237,2,2.4247115943580866,32,Arsenal,10,1,1,1.1074839858338237,13.480487655848265,10.990657599642873
204,Granit Xhaka,2020,MC,31,1,21,2537,0.7788539975881577,2,1.4596665930002928,17,Arsenal,7,1,1,0.7788539975881577,13.89865631237626,12.85003492794931
204,Granit Xhaka,2019,DMC,31,1,11,2598,0.5712299924343824,2,0.972196189686656,16,Arsenal,10,0,1,0.5712299924343824,12.973864022642374,12.263061579316854
204,Granit Xhaka,2018,DMC,29,4,29,2511,1.8811397179961205,2,3.515733541920781,40,Arsenal,10,0,4,1.8811397179961205,15.243711369112134,12.580725133419037
204,Granit Xhaka,2017,MC,38,1,66,3274,2.1774980118498206,7,2.860932535491884,39,Arsenal,10,0,1,2.1774980118498206,24.63071095384657,22.75941666867584
204,Granit Xhaka,2016,Sub,32,2,34,2492,0.9050186015665532,2,2.115309687331319,35,Arsenal,5,2,2,0.9050186015665532,13.469469396397471,12.100475447252393
205,Mahmoud Dahoud,2023,DMC,9,0,6,462,0.1646883096545934,1,1.1006960421800611,10,Brighton,1,1,0,0.1646883096545934,3.1638661548495293,2.479746259748936
209,Josip Drmic,2019,Sub,21,1,14,609,2.934150788001716,0,0.9491624049842358,4,Norwich,0,1,1,2.934150788001716,2.37944620475173,0.2444554036483168
229,Thiago Alcántara,2023,Sub,1,0,0,1,0.0,0,0.0,0,Liverpool,0,0,0,0.0,0.0,0.0
229,Thiago Alcántara,2022,MC,18,0,10,1258,0.3972757617011666,0,1.4019673261791468,17,Liverpool,2,0,0,0.3972757617011666,8.877402268350124,7.261743916198611
229,Thiago Alcántara,2021,Sub,25,1,25,1531,1.6294421814382076,4,2.575972074642777,29,Liverpool,2,0,1,1.6294421814382076,12.86691565066576,10.548432012088597
229,Thiago Alcántara,2020,MC,24,1,22,1865,1.2113057915121317,0,2.5549221271649003,30,Liverpool,4,0,1,1.2113057915121317,11.15255158767104,9.468282479792832
232,Jan Kirchhoff,2016,MC,7,0,3,435,0.2340211048722267,0,0.0751333981752395,1,Sunderland,1,0,0,0.2340211048722267,0.4459524992853403,0.3587134052067995
232,Jan Kirchhoff,2015,DMC,15,0,8,1096,0.5767954010516405,0,0.4666622933000326,11,Sunderland,0,0,0,0.5767954010516405,3.1055965535342693,2.683108936995268
239,Pascal Groß,2023,DMC,36,4,55,3107,6.07863125950098,10,8.449651076458395,101,Brighton,6,0,3,5.317462421953678,23.86568094044924,17.94647761248052
239,Pascal Groß,2022,DMR,37,9,40,3261,5.954401790164411,8,11.246030485257506,80,Brighton,6,0,9,5.954401790164411,25.252408916130666,15.00836755335331
239,Pascal Groß,2021,DL,29,2,23,2044,2.865339705720544,4,5.79027221351862,60,Brighton,1,0,2,2.104170685634017,9.946591524407268,5.546557137742639
239,Pascal Groß,2020,Sub,34,3,32,2469,5.0105255879461765,8,5.368288877420127,69,Brighton,3,0,0,1.9658873826265333,10.404416730627418,6.732295922935009
239,Pascal Groß,2019,FWR,29,2,29,1812,1.4560961024835706,4,5.95470461063087,59,Brighton,4,0,2,1.4560961024835706,8.312002453953028,6.019410947337747
239,Pascal Groß,2018,AMC,25,3,24,1896,4.143627982586622,3,5.608689437620342,54,Brighton,1,0,2,2.621289949864149,6.614904586225748,2.3560402346774936
239,Pascal Groß,2017,FW,38,7,43,2979,3.33502649795264,8,8.656003165990114,81,Brighton,2,0,6,2.5738579919561744,12.210078336298466,5.425927145406604
248,Elias Kachunga,2018,Sub,20,0,14,1181,0.9763357732445002,0,0.2399289980530738,5,Huddersfield,2,0,0,0.9763357732445002,1.663942502811551,0.8041862118989229
248,Elias Kachunga,2017,AMR,19,1,12,1350,1.8368729976937173,1,0.6263600084930658,10,Huddersfield,1,0,1,1.8368729976937173,2.367136892862618,1.1234530275687575
250,Ørjan Nyland,2019,Sub,7,0,0,536,0.0,0,0.0,0,Aston Villa,0,0,0,0.0,0.1945070009678602,0.1945070009678602
265,Ragnar Klavan,2017,DC,19,1,1,1448,0.9329169988632202,0,0.1354067996144294,4,Liverpool,0,0,1,0.9329169988632202,4.131871744990349,4.1139897257089615
265,Ragnar Klavan,2016,DC,20,0,4,1402,0.1919241044670343,0,0.1798550933599472,3,Liverpool,3,0,0,0.1919241044670343,3.925374856218696,3.904076857492328
314,Ilkay Gündogan,2024,Sub,4,0,4,214,0.4302701503038406,0,0.4640325158834457,7,Manchester City,0,0,0,0.4302701503038406,2.1868532598018646,2.044173151254654
314,Ilkay Gündogan,2022,MC,31,8,54,2369,7.842695340514183,4,3.444544769823551,37,Manchester City,0,0,8,7.081526502966881,23.573771215975285,15.498776016756892
314,Ilkay Gündogan,2021,MC,27,8,55,1852,9.720699042081833,4,4.720962079241872,37,Manchester City,1,0,8,9.720699042081833,21.32915243878961,8.763398695737123
314,Ilkay Gündogan,2020,Sub,28,13,54,2033,9.566889390349388,2,3.816221438348293,42,Manchester City,1,0,12,8.044548198580742,19.286807842552665,10.1483694575727
314,Ilkay Gündogan,2019,Sub,31,2,32,2006,4.346704069525003,1,2.919196816161275,34,Manchester City,7,0,1,2.824402211233973,19.26157533749938,15.24622729793191
314,Ilkay Gündogan,2018,DMC,31,6,43,2133,4.213995475322008,3,4.967496044933796,43,Manchester City,3,0,6,4.213995475322008,19.06554689258337,15.749675698578358
314,Ilkay Gündogan,2017,Sub,30,4,35,1504,3.583664510399103,1,2.348830319941044,21,Manchester City,3,0,3,2.8224959895014763,14.065661202184856,10.724260763265193
314,Ilkay Gündogan,2016,DMC,10,3,16,717,1.921189139597118,1,0.9761678762733936,12,Manchester City,0,0,3,1.921189139597118,6.541459213942289,4.147721093147993
317,Henrikh Mkhitaryan,2019,AMR,3,0,2,109,0.4295176938176155,0,0.2743020057678222,2,Arsenal,1,0,0,0.4295176938176155,0.8670729994773865,0.2900702953338623
317,Henrikh Mkhitaryan,2018,AML,25,6,49,1647,5.3435673750936985,4,6.486036565154791,29,Arsenal,1,0,6,5.3435673750936985,16.100102107971907,8.28257618099451
317,Henrikh Mkhitaryan,2017,AMC,15,1,15,936,0.885447395965457,5,3.3976200707256794,28,Manchester United,2,0,1,0.885447395965457,6.3627672009170055,3.6553721129894257
317,Henrikh Mkhitaryan,2017,AML,11,2,21,799,1.588223796337843,4,3.37404271773994,16,Arsenal,0,0,2,1.588223796337843,8.035239033401012,3.5171586014330387
317,Henrikh Mkhitaryan,2016,Sub,24,4,32,1347,2.7058538030833006,1,3.524276046082377,29,Manchester United,1,0,4,2.7058538030833006,8.492568464949727,4.655957274138928
318,Pierre-Emerick Aubameyang,2022,FW,15,1,16,542,2.122752519324422,0,0.3434317037463188,4,Chelsea,1,0,1,2.122752519324422,2.808082729578018,0.5031093060970306
318,Pierre-Emerick Aubameyang,2021,Sub,14,4,34,1047,6.893223594874144,1,0.8014164045453072,9,Arsenal,3,0,4,5.370884027332068,5.439355485141277,0.9636607579886912
318,Pierre-Emerick Aubameyang,2020,FWL,29,10,57,2333,10.450049884617329,3,2.4313496705144644,22,Arsenal,2,0,8,8.92772065103054,15.113904694095254,3.955130212008953
318,Pierre-Emerick Aubameyang,2019,FW,36,22,93,3143,16.352621614933014,3,4.492486532777548,26,Arsenal,3,1,20,14.830358684062958,19.964279878884557,5.339654562994838
318,Pierre-Emerick Aubameyang,2018,FW,36,22,94,2740,23.54997313022613,5,4.9898480754345655,33,Arsenal,0,0,18,19.744131192564964,26.582433130592108,6.483639904297888
318,Pierre-Emerick Aubameyang,2017,FW,13,10,31,1056,9.174359612166882,4,1.264147974550724,13,Arsenal,0,0,9,7.652027260512114,10.671037072315812,2.366456007584929
323,Adnan Januzaj,2016,Sub,25,0,27,1632,1.524125313386321,3,2.468368206173181,34,Sunderland,3,1,0,1.524125313386321,4.483380820602179,1.6501534078270197
323,Adnan Januzaj,2015,AMC,5,1,4,141,0.2422624006867408,0,0.0320644006133079,1,Manchester United,1,0,1,0.2422624006867408,0.2891866937279701,0.1348972972482442
323,Adnan Januzaj,2014,Sub,18,0,25,841,1.3452877216041088,0,1.4884035335853696,16,Manchester United,0,0,0,1.3452877216041088,4.198708147741854,2.252108808606863
330,Ralf Fährmann,2019,GK,1,0,0,21,0.0,0,0.0,0,Norwich,0,0,0,0.0,0.0,0.0
332,Joel Matip,2023,DC,10,0,5,798,0.5547500364482403,0,0.0490581784397363,2,Liverpool,2,0,0,0.5547500364482403,4.662791714072228,4.635653033852577
332,Joel Matip,2022,DC,14,1,5,1095,0.6459370153024793,0,0.3237086497247219,4,Liverpool,3,0,1,0.6459370153024793,5.542334942147136,5.465866832062602
332,Joel Matip,2021,DC,31,3,34,2790,2.720767354592681,3,2.078828541561961,12,Liverpool,2,0,3,2.720767354592681,15.503671199083328,13.809814861044288
332,Joel Matip,2020,Sub,10,1,5,701,0.7844756990671158,2,1.1802749931812286,3,Liverpool,2,0,1,0.7844756990671158,4.383123978972435,4.383123978972435
332,Joel Matip,2019,DC,9,1,4,706,0.3017805013805628,0,0.0156641993671655,1,Liverpool,0,0,1,0.3017805013805628,1.5552871152758598,1.5396230146288872
332,Joel Matip,2018,Sub,22,1,8,1535,0.9036615788936616,0,0.1802072003483772,3,Liverpool,3,0,1,0.9036615788936616,6.371966121718288,6.371966121718288
332,Joel Matip,2017,DC,25,1,11,1993,2.3469542302191257,0,0.5782749094069004,5,Liverpool,3,0,1,2.3469542302191257,9.510836694389582,8.805786561220884
332,Joel Matip,2016,DC,29,1,25,2453,3.102064985781908,0,0.5122785046696663,10,Liverpool,3,0,1,3.102064985781908,7.159184252843261,6.879070367664099
337,Leroy Sané,2019,Sub,1,0,2,6,0.0981592983007431,0,0.0,0,Manchester City,0,0,0,0.0981592983007431,0.1721689999103546,0.1210350021719932
337,Leroy Sané,2018,Sub,31,10,56,1866,6.9819496013224125,10,8.101670009084046,40,Manchester City,1,0,10,6.9819496013224125,21.354021787643436,10.558318005874751
337,Leroy Sané,2017,Sub,32,10,56,2421,6.241070871241391,15,9.04887949116528,58,Manchester City,4,0,10,6.241070871241391,19.68400301411748,11.898684792220592
337,Leroy Sané,2016,AML,26,5,33,1793,5.820728005841374,3,5.704544333741069,35,Manchester City,4,0,5,5.820728005841374,14.744566721841691,6.49314147606492
338,Max Meyer,2019,ML,17,0,9,641,0.4592803036794066,0,0.1979997940361499,4,Crystal Palace,1,0,0,0.4592803036794066,0.8563469778746367,0.3796439915895462
338,Max Meyer,2018,Sub,29,1,38,1403,1.97886168025434,2,1.0709684062749147,22,Crystal Palace,3,0,1,1.97886168025434,5.764599896967411,3.49971935339272
339,Eric Maxim Choupo-Moting,2017,Sub,30,5,60,2257,6.2899730913341045,5,3.2263085041195154,20,Stoke,3,0,5,6.2899730913341045,9.284934078343213,2.201911894604564
342,Sead Kolasinac,2021,DC,2,0,0,91,0.0,0,0.0,0,Arsenal,1,0,0,0.0,0.0,0.0
342,Sead Kolasinac,2020,DC,1,0,0,90,0.0,0,0.0,0,Arsenal,0,0,0,0.0,0.4293580055236816,0.4293580055236816
342,Sead Kolasinac,2019,Sub,26,0,4,1687,0.2549881963059306,2,1.334304090589285,10,Arsenal,4,0,0,0.2549881963059306,8.02809800952673,7.041230961680412
342,Sead Kolasinac,2018,DL,24,0,9,1897,0.4110749959945678,5,6.741933006793261,31,Arsenal,5,0,0,0.4110749959945678,11.890894275158644,9.11537922732532
342,Sead Kolasinac,2017,DC,27,2,21,2154,2.5496985241770744,4,4.005558914504945,19,Arsenal,3,0,2,2.5496985241770744,15.234833128750324,11.601472035050392
343,Pierre-Emile Højbjerg,2023,Sub,36,0,19,1212,0.544023672118783,0,1.134924995712936,8,Tottenham,4,0,0,0.544023672118783,11.555909689515827,10.493784312158825
343,Pierre-Emile Højbjerg,2022,MC,35,4,33,3137,1.5295524531975389,5,3.1992804715409875,30,Tottenham,5,0,4,1.5295524531975389,15.63659394159913,11.95062574185431
343,Pierre-Emile Højbjerg,2021,DMC,36,2,31,3202,2.644531223922968,2,2.538237292319536,25,Tottenham,3,0,2,2.644531223922968,24.113174375146627,20.07615688070655
343,Pierre-Emile Højbjerg,2020,DMC,38,2,14,3420,1.137927639298141,4,1.7558960048481822,16,Tottenham,9,0,2,1.137927639298141,16.205809246748686,14.680380446836352
343,Pierre-Emile Højbjerg,2019,Sub,33,0,46,2740,3.1789294173941016,1,1.8598964139819143,30,Southampton,5,0,0,3.1789294173941016,11.663622606545688,8.34850380755961
343,Pierre-Emile Højbjerg,2018,MC,31,4,53,2770,2.2558475229889154,3,2.3478172896429896,28,Southampton,7,2,4,2.2558475229889154,10.258457228541374,7.33534063026309
343,Pierre-Emile Højbjerg,2017,Sub,23,0,16,1669,0.7022011950612068,0,0.5964418984949589,12,Southampton,6,0,0,0.7022011950612068,4.023729445412755,3.106993293389678
343,Pierre-Emile Højbjerg,2016,Sub,22,0,28,1296,1.3645170638337731,0,0.6220744978636503,16,Southampton,2,0,0,1.3645170638337731,5.602686204947531,4.260687099769712
368,Konstantinos Stafylidis,2017,Sub,5,0,4,338,0.0661002993583679,0,0.0235514799132943,2,Stoke,0,0,0,0.0661002993583679,0.1770619973540306,0.0874101985245943
371,Sokratis,2019,DC,19,2,7,1698,1.4505057297647,0,0.7529760003089905,2,Arsenal,6,0,2,1.4505057297647,4.342150938697159,4.342150938697159
371,Sokratis,2018,DC,25,1,11,2198,0.8275357075035572,2,0.6274546086788177,5,Arsenal,12,0,1,0.8275357075035572,6.14280821941793,6.023907219991088
375,Odisseas Vlachodimos,2023,GK,5,0,0,450,0.0,0,0.0326653309166431,1,Nottingham Forest,0,0,0,0.0,1.0999388750642538,1.0672735627740622
379,Markus Suttner,2017,DL,14,0,3,1176,0.0741699892096221,0,0.268269401974976,6,Brighton,0,0,0,0.0741699892096221,1.6566904713399708,1.6237821765244007
394,Leon Balogun,2018,Sub,8,1,1,589,0.0824963971972465,0,0.0,0,Brighton,2,0,1,0.0824963971972465,0.7314175926148891,0.7314175926148891
447,Kevin De Bruyne,2024,AMC,4,1,14,360,0.98367041349411,1,2.120722249150276,16,Manchester City,1,0,1,0.98367041349411,3.3418755531311035,1.6099160313606262
447,Kevin De Bruyne,2023,DMC,18,4,44,1233,2.578734993934632,10,11.979073725640774,58,Manchester City,2,0,4,2.578734993934632,15.635810784995556,7.777100384235382
447,Kevin De Bruyne,2022,MC,32,7,65,2448,4.7582743894308805,16,16.31964398175478,97,Manchester City,1,0,7,4.7582743894308805,29.12851269170642,16.633560817688704
447,Kevin De Bruyne,2021,Sub,30,15,78,2214,5.949964433908463,8,11.260171007364988,87,Manchester City,2,0,15,5.949964433908463,20.317838434129957,9.413898749276996
447,Kevin De Bruyne,2020,AMC,25,6,81,2008,9.983444157987831,12,10.958204975351691,79,Manchester City,1,0,4,7.699938114732504,22.516895599663258,11.297135788947344
447,Kevin De Bruyne,2019,MC,35,14,100,2818,8.106427356600761,20,20.620712891221046,133,Manchester City,3,0,12,6.5840903371572495,37.79830400645733,19.244827073067427
447,Kevin De Bruyne,2018,Sub,19,2,31,965,1.4742405684664843,2,6.654018055647612,36,Manchester City,2,0,2,1.4742405684664843,12.2021916359663,8.481837928295135
447,Kevin De Bruyne,2017,MC,37,8,93,3103,5.40172931086272,16,13.101718165911734,105,Manchester City,2,0,8,5.40172931086272,33.50092287361622,22.899969128891826
447,Kevin De Bruyne,2016,AMC,36,6,86,2893,6.771996311843395,18,15.888654900714757,103,Manchester City,4,0,6,6.010865323245525,28.54269857145846,15.754017719998956
447,Kevin De Bruyne,2015,ML,25,7,49,2006,4.308095835149288,9,8.33203162252903,81,Manchester City,2,0,7,4.308095835149288,16.136462956666946,8.064566018991172
448,Ivan Perisic,2023,Sub,5,0,2,71,0.1300245970487594,1,1.1601292341947556,5,Tottenham,2,0,0,0.1300245970487594,1.8040422052145004,0.9906977340579032
448,Ivan Perisic,2022,Sub,34,1,29,2107,3.0171149894595146,8,6.623175095766783,48,Tottenham,6,0,1,3.0171149894595146,9.894330563023686,6.034054983407259
453,Son Heung-Min,2024,FWL,5,2,7,450,0.9137054327875376,2,1.8791195675730703,14,Tottenham,0,0,2,0.9137054327875376,4.318417608737946,2.086945056915283
453,Son Heung-Min,2023,AML,35,17,85,2989,12.978620901703836,10,13.341020658612251,69,Tottenham,1,0,15,11.45628322660923,30.115575216710567,10.445971379056571
453,Son Heung-Min,2022,AMC,36,10,81,2920,9.597895424813032,6,6.334341483190656,62,Tottenham,2,0,10,9.597895424813032,17.62133340537548,5.954911859706044
453,Son Heung-Min,2021,FW,35,23,86,3051,16.992173068225384,7,7.846952574327588,73,Tottenham,2,0,23,16.992173068225384,29.624786227941517,10.343098422512412
453,Son Heung-Min,2020,AML,37,17,68,3139,11.023286264389752,10,9.51299634668976,75,Tottenham,0,0,16,10.26211767271161,20.671933140605688,6.608754173852503
453,Son Heung-Min,2019,AML,30,11,81,2511,9.70170281920582,10,6.721725411713123,41,Tottenham,0,2,11,8.940532908774912,18.800013221800327,6.514012638479471
453,Son Heung-Min,2018,Sub,31,12,74,2061,8.363056467846036,6,3.965310787782073,33,Tottenham,2,1,12,8.363056467846036,16.200814746320248,6.026786215603352
453,Son Heung-Min,2017,Sub,37,12,75,2315,11.02160226739943,6,6.592508684843779,38,Tottenham,0,0,12,11.02160226739943,22.6179803609848,6.259734956547618
453,Son Heung-Min,2016,AML,34,14,80,2069,7.765331827104092,6,4.696415961720049,43,Tottenham,2,0,14,7.765331827104092,14.948597144335508,4.281623422168195
453,Son Heung-Min,2015,AML,28,4,38,1110,4.179750515148044,1,0.7707014922052622,18,Tottenham,0,0,4,4.179750515148044,7.979223553091288,4.450527301058173
455,Artur Boruc,2018,GK,12,0,0,1080,0.0,0,0.0,0,Bournemouth,2,0,0,0.0,1.5033307950943708,1.5033307950943708
455,Artur Boruc,2016,GK,35,0,0,3150,0.0,0,0.0229061003774404,1,Bournemouth,2,0,0,0.0,2.6897914987057447,2.666885493323207
455,Artur Boruc,2015,GK,32,0,0,2880,0.0,0,0.0938415005803108,1,Bournemouth,2,0,0,0.0,2.945116197690368,2.945116197690368
456,Simon Francis,2019,Sub,15,0,3,956,0.1545199006795883,0,0.4215389918535948,4,Bournemouth,3,1,0,0.1545199006795883,1.762462705373764,1.6790957059711218
456,Simon Francis,2018,Sub,17,0,3,1220,0.1211565006524324,2,0.604635301977396,10,Bournemouth,1,0,0,0.1211565006524324,4.562634974718094,4.339406698942184
456,Simon Francis,2017,DR,32,0,13,2706,0.4073728052899241,1,1.62935449462384,27,Bournemouth,8,1,0,0.4073728052899241,5.498504349961877,4.483427317813039
456,Simon Francis,2016,DC,34,0,7,2945,0.1653731008991599,1,1.5683694994077086,19,Bournemouth,4,1,0,0.1653731008991599,7.803949223831296,7.317913267761469
456,Simon Francis,2015,DR,38,0,7,3388,0.2090822048485279,4,2.3881555441766977,35,Bournemouth,5,1,0,0.2090822048485279,6.946317879483104,6.096748158335686
457,Tommy Elphick,2015,DC,12,1,4,1011,0.2931244038045406,0,0.0162585005164146,1,Bournemouth,1,0,1,0.2931244038045406,0.4805362988263368,0.4642777983099222
458,Steve Cook,2022,Sub,12,0,3,958,0.1638485975563526,0,0.7961927652359009,3,Nottingham Forest,4,0,0,0.1638485975563526,0.6675907094031572,0.6675907094031572
458,Steve Cook,2019,DC,29,1,12,2431,0.6190798981115222,0,0.6960187861695886,4,Bournemouth,6,1,1,0.6190798981115222,3.9237448014318943,3.79790960624814
458,Steve Cook,2018,DC,31,1,21,2788,1.461019229143858,1,1.145970832556486,11,Bournemouth,3,0,1,1.461019229143858,6.203706539236009,5.4173038033768535
458,Steve Cook,2017,DC,34,2,21,2761,1.360102791339159,1,1.0196236222982409,4,Bournemouth,5,0,2,1.360102791339159,3.275392532348633,2.954977236688137
458,Steve Cook,2016,DC,38,2,29,3420,1.654715915210545,0,0.4837766960263252,3,Bournemouth,5,0,2,1.654715915210545,6.486318210139871,6.173630646429956
458,Steve Cook,2015,DC,36,4,25,3199,2.054982926696539,0,0.914485789835453,6,Bournemouth,5,0,4,2.054982926696539,4.234161352738738,4.040296068415046
459,Charlie Daniels,2019,DL,2,0,0,126,0.0,0,0.1417219936847686,2,Bournemouth,0,0,0,0.0,0.4943439960479736,0.4184969961643219
459,Charlie Daniels,2018,DL,21,1,12,1587,0.6230829888954759,0,0.4582164054736495,11,Bournemouth,4,0,1,0.6230829888954759,5.916822295635939,5.410698838531971
459,Charlie Daniels,2017,DL,35,1,20,3012,0.5691780680790544,3,2.4838927080854774,30,Bournemouth,0,0,1,0.5691780680790544,5.587671730667353,4.4223194103688
