id,goals,own_goals,shots,xG,time,player_id,team_id,position,player,h_a,yellow_card,red_card,roster_in,roster_out,key_passes,assists,xA,xGChain,xGBuildup,positionOrder,match_id,season,side
176755,0,0,2,0.2786070108413696,74,735,73,FW,Jermain Defoe,a,0,0,176756,0,0,0,0.0,0.2786070108413696,0.0,15,7152,2017,a
176757,0,0,1,0.0630963966250419,53,481,73,Sub,Jordon Ibe,a,0,0,0,176753,2,0,0.2755799889564514,0.3191410005092621,0.0435606986284256,17,7152,2017,a
176758,0,0,0,0.0,41,456,73,Sub,Simon Francis,a,1,0,0,176748,0,0,0.0,0.1275160014629364,0.1275160014629364,17,7152,2017,a
176756,0,0,2,0.0961866974830627,16,1748,73,Sub,Lys Mousset,a,0,0,0,176755,0,0,0.0,0.0961866974830627,0.0,17,7152,2017,a
176814,0,0,0,0.0,90,2385,220,GK,Mat Ryan,h,0,0,0,0,0,0,0.0,0.018903199583292,0.018903199583292,1,7153,2017,h
176815,0,0,0,0.0,64,6046,220,DR,Bruno,h,0,0,176826,0,0,0,0.0,0.1982720047235489,0.1982720047235489,2,7153,2017,h
176817,0,0,0,0.0,90,6048,220,DC,Lewis Dunk,h,0,0,0,0,1,0,0.0200872998684644,0.1763930022716522,0.1763930022716522,3,7153,2017,h
176816,0,0,1,0.0342959016561508,90,6047,220,DC,Shane Duffy,h,0,0,0,0,0,0,0.0,0.157490000128746,0.157490000128746,3,7153,2017,h
176818,0,0,0,0.0,90,379,220,DL,Markus Suttner,h,0,0,0,0,0,0,0.0,0.157490000128746,0.157490000128746,4,7153,2017,h
176819,0,0,2,0.0385775007307529,90,4497,220,MR,Anthony Knockaert,h,0,0,0,0,2,0,0.049167800694704,0.087745301425457,0.0356021001935005,8,7153,2017,h
176820,0,0,1,0.0099129304289817,90,6050,220,MC,Davy Pröpper,h,0,0,0,0,0,0,0.0,0.208184003829956,0.1982720047235489,9,7153,2017,h
176821,0,0,2,0.0292755998671054,90,6051,220,MC,Dale Stephens,h,0,0,0,0,0,0,0.0,0.1867650002241134,0.157490000128746,9,7153,2017,h
176822,0,0,2,0.0316908992826938,90,6049,220,ML,Solly March,h,1,0,0,0,1,1,0.1105260029435157,0.2510559856891632,0.2394520044326782,10,7153,2017,h
176823,2,0,3,0.1679359972476959,90,239,220,AMC,Pascal Groß,h,0,0,0,0,4,1,0.1579550057649612,0.3104990124702453,0.1461279988288879,12,7153,2017,h
176824,1,0,1,0.0850818008184433,85,4046,220,FW,Tomer Hemed,h,0,0,176825,0,1,1,0.0271451994776725,0.1122270002961158,0.0,15,7153,2017,h
176826,0,0,0,0.0,26,4462,220,Sub,Liam Rosenior,h,0,0,0,176815,0,0,0.0,0.0,0.0,17,7153,2017,h
176825,0,0,0,0.0,5,882,220,Sub,Glenn Murray,h,1,0,0,176824,0,0,0.0,0.0,0.0,17,7153,2017,h
176827,0,0,0,0.0,90,803,76,GK,Ben Foster,a,0,0,0,0,0,0,0.0,0.0,0.0,1,7153,2017,a
176828,0,0,0,0.0,90,804,76,DR,Craig Dawson,a,0,0,0,0,1,0,0.294728010892868,0.3485539853572845,0.0538260005414485,2,7153,2017,a
176829,0,0,0,0.0,59,3979,76,DC,Ahmed Hegazy,a,0,0,176838,0,0,0,0.0,0.0,0.0,3,7153,2017,a
176830,0,0,0,0.0,90,807,76,DC,Jonny Evans,a,0,0,0,0,0,0,0.0,0.294728010892868,0.294728010892868,3,7153,2017,a
176831,0,0,1,0.0292278006672859,90,565,76,DL,Nyom,a,0,0,0,0,2,0,0.044531799852848,0.0757237002253532,0.0311919003725051,4,7153,2017,a
176832,0,0,3,0.1031770035624504,90,590,76,DMC,Gareth Barry,a,0,0,0,0,2,0,0.0394435003399848,0.439314991235733,0.3619070053100586,7,7153,2017,a
176833,0,0,2,0.0513315014541149,90,1737,76,MR,Matt Phillips,a,0,0,0,0,0,0,0.0,0.0308599006384611,0.013366499915719,8,7153,2017,a
176834,0,0,2,0.026307700201869,90,2414,76,MC,Grzegorz Krychowiak,a,0,0,0,0,0,0,0.0,0.3597750067710876,0.3334670066833496,9,7153,2017,a
176835,0,0,0,0.0,73,1689,76,MC,Jake Livermore,a,0,0,176840,0,0,0,0.0,0.0,0.0,9,7153,2017,a
176836,0,0,0,0.0,90,844,76,ML,Jay Rodriguez,a,0,0,0,0,1,0,0.0538260005414485,0.0850178971886634,0.0311919003725051,10,7153,2017,a
176837,0,0,0,0.0,59,813,76,FW,Salomón Rondón,a,0,0,176839,0,0,0,0.0,0.0,0.0,15,7153,2017,a
176840,1,0,2,0.5970029830932617,17,990,76,Sub,James Morrison,a,0,0,0,176835,1,0,0.0311919003725051,0.6566349864006042,0.0284397006034851,17,7153,2017,a
176838,0,0,1,0.0284397006034851,31,545,76,Sub,Kieran Gibbs,a,0,0,0,176829,1,0,0.013366499915719,0.6860929727554321,0.6442869901657104,17,7153,2017,a
176839,0,0,1,0.0311919003725051,31,5256,76,Sub,Oliver Burke,a,0,0,0,176837,1,1,0.302275002002716,0.3334670066833496,0.0,17,7153,2017,a
176948,0,0,0,0.0,90,741,72,GK,Jordan Pickford,h,0,0,0,0,0,0,0.0,0.0,0.0,1,7154,2017,h
176949,0,0,0,0.0,90,832,72,DR,Cuco Martina,h,0,0,0,0,3,0,0.2265390008687973,0.3530389964580536,0.3530389964580536,2,7154,2017,h
176951,0,0,0,0.0,90,709,72,DC,Ashley Williams,h,1,0,0,0,0,0,0.0,0.2425390034914016,0.2425390034914016,3,7154,2017,h
176950,0,0,1,0.0547601990401744,90,1653,72,DC,Michael Keane,h,0,0,0,0,0,0,0.0,0.1609520018100738,0.1609520018100738,3,7154,2017,h
176952,0,0,0,0.0,90,588,72,DL,Leighton Baines,h,0,0,0,0,3,0,0.5672119855880737,0.4050529897212982,0.4050529897212982,4,7154,2017,h
176954,0,0,1,0.0173806995153427,82,668,72,DMC,Idrissa Gueye,h,1,0,176959,0,0,0,0.0,0.162331998348236,0.1449519991874694,7,7154,2017,h
176953,0,0,0,0.0,90,551,72,DMC,Morgan Schneiderlin,h,0,0,0,0,0,0,0.0,0.2425390034914016,0.2425390034914016,7,7154,2017,h
176955,0,0,0,0.0,48,6045,72,AMR,Davy Klaassen,h,0,0,176961,0,0,0,0.0,0.1105000004172325,0.1105000004172325,11,7154,2017,h
176956,0,0,2,0.5280129909515381,90,629,72,AMC,Wayne Rooney,h,1,0,0,0,2,0,0.1785140037536621,0.4050529897212982,0.3530389964580536,12,7154,2017,h
176957,0,0,4,0.2205139994621276,90,714,72,AML,Gylfi Sigurdsson,h,0,0,0,0,1,0,0.0547601990401744,0.4183149933815002,0.2370000034570694,13,7154,2017,h
176958,0,0,2,0.1698160022497177,48,2537,72,FW,Sandro Ramírez,h,0,0,176960,0,0,0,0.0,0.1698160022497177,0.0,15,7154,2017,h
176960,0,0,2,0.1609520018100738,42,5555,72,Sub,Dominic Calvert-Lewin,h,0,0,0,176958,0,0,0.0,0.1609520018100738,0.034451600164175,17,7154,2017,h
176961,0,0,0,0.0,42,1042,72,Sub,Tom Davies,h,0,0,0,176955,0,0,0.0,0.2425390034914016,0.2425390034914016,17,7154,2017,h
176959,0,0,0,0.0,8,6276,72,Sub,Nikola Vlasic,h,0,0,0,176954,0,0,0.0,0.1264999955892563,0.1264999955892563,17,7154,2017,h
176962,0,0,0,0.0,90,637,82,GK,Hugo Lloris,a,0,0,0,0,0,0,0.0,0.0,0.0,1,7154,2017,a
176963,0,0,0,0.0,90,640,82,DC,Jan Vertonghen,a,0,0,0,0,1,0,0.0178613997995853,0.7234129905700684,0.7055519819259644,3,7154,2017,a
176964,0,0,1,0.0476502999663353,90,639,82,DC,Toby Alderweireld,a,1,0,0,0,0,0,0.0,0.6867200136184692,0.6390699744224548,3,7154,2017,a
176965,0,0,0,0.0,90,6249,82,DC,Davinson Sánchez,a,0,0,0,0,0,0,0.0,0.1321669965982437,0.1321669965982437,3,7154,2017,a
176966,0,0,0,0.0,90,652,82,DMR,Kieran Trippier,a,0,0,0,0,2,1,0.4064069986343384,0.3866739869117737,0.0,5,7154,2017,a
176967,0,0,1,0.0706491023302078,90,660,82,DML,Ben Davies,a,0,0,0,0,4,1,0.7125369906425476,1.3642200231552124,0.7604010105133057,6,7154,2017,a
176968,1,0,5,0.8710619807243347,73,646,82,MC,Christian Eriksen,a,0,0,176973,0,1,0,0.0476502999663353,1.4402300119400024,0.5684210062026978,9,7154,2017,a
176969,0,0,2,0.518841028213501,80,772,82,MC,Moussa Sissoko,a,0,0,176974,0,0,0,0.0,0.788906991481781,0.2700670063495636,9,7154,2017,a
176970,0,0,0,0.0,90,643,82,MC,Eric Dier,a,0,0,0,0,0,0,0.0,0.2823170125484466,0.2823170125484466,9,7154,2017,a
176971,0,0,2,0.0650592967867851,90,645,82,AMC,Dele Alli,a,0,0,0,0,1,0,0.0918632000684738,0.3300710022449493,0.2203470021486282,12,7154,2017,a
176972,2,0,4,0.6397349834442139,87,647,82,FW,Harry Kane,a,0,0,176975,0,2,0,0.1024999991059303,1.109179973602295,0.3866739869117737,15,7154,2017,a
176974,0,0,0,0.0,10,971,82,Sub,Harry Winks,a,0,0,0,176969,0,0,0.0,0.04719790071249,0.04719790071249,17,7154,2017,a
176975,0,0,0,0.0,3,453,82,Sub,Son Heung-Min,a,0,0,0,176972,0,0,0.0,0.04719790071249,0.04719790071249,17,7154,2017,a
176973,0,0,0,0.0,17,642,82,Sub,Mousa Dembélé,a,0,0,0,176968,0,0,0.0,0.0,0.0,17,7154,2017,a
177227,0,0,0,0.0,90,856,85,GK,Jack Butland,h,0,0,0,0,1,0,0.0240446999669075,0.0344078987836837,0.0103631000965833,1,7155,2017,h
177230,0,0,0,0.0,48,859,85,DC,Geoff Cameron,h,0,0,177238,0,0,0,0.0,0.0,0.0,3,7155,2017,h
177228,0,0,0,0.0,90,650,85,DC,Kevin Wimmer,h,0,0,0,0,0,0,0.0,0.0410987995564937,0.0410987995564937,3,7155,2017,h
177229,0,0,0,0.0,90,935,85,DC,Kurt Zouma,h,0,0,0,0,0,0,0.0,0.0833877995610237,0.0833877995610237,3,7155,2017,h
177231,0,0,0,0.0,90,868,85,DMR,Mame Biram Diouf,h,0,0,0,0,2,1,0.51425701379776,0.5702279806137085,0.0730246007442474,5,7155,2017,h
177232,0,0,0,0.0,90,887,85,DML,Erik Pieters,h,0,0,0,0,2,0,0.3860589861869812,0.3860589861869812,0.0103631000965833,6,7155,2017,h
177233,0,0,0,0.0,90,809,85,MC,Darren Fletcher,h,0,0,0,0,0,0,0.0,0.9003159999847412,0.9003159999847412,9,7155,2017,h
177234,0,0,0,0.0,90,480,85,MC,Joe Allen,h,0,0,0,0,0,0,0.0,0.5486649870872498,0.5486649870872498,9,7155,2017,h
177236,0,0,2,0.0394133999943733,90,888,85,AMC,Xherdan Shaqiri,h,0,0,0,0,2,1,0.4829590022563934,0.5710240006446838,0.5486649870872498,12,7155,2017,h
177235,2,0,6,1.0601199865341189,90,339,85,AMC,Eric Maxim Choupo-Moting,h,0,0,0,0,1,0,0.0223593991249799,0.9752219915390016,0.3756960034370422,12,7155,2017,h
177237,0,0,2,0.399740993976593,77,2256,85,FW,Jesé,h,0,0,177239,0,1,0,0.0559706017374992,0.4727649986743927,0.0170540008693933,15,7155,2017,h
177239,0,0,0,0.0,13,811,85,Sub,Saido Berahino,h,0,0,0,177237,0,0,0.0,0.0,0.0,17,7155,2017,h
177238,0,0,0,0.0,42,1743,85,Sub,Bruno Martins Indi,h,0,0,0,177230,0,0,0.0,0.0,0.0,17,7155,2017,h
177240,0,0,0,0.0,90,546,89,GK,David de Gea,a,0,0,0,0,0,0,0.0,0.2034129947423935,0.2034129947423935,1,7155,2017,a
177241,0,0,1,0.0226518008857965,90,627,89,DR,Antonio Valencia,a,0,0,0,0,2,0,0.0655310973525047,0.4154309928417206,0.3726719915866852,2,7155,2017,a
177242,0,0,0,0.0,90,951,89,DC,Phil Jones,a,0,0,0,0,0,0,0.0,0.1170699968934059,0.1170699968934059,3,7155,2017,a
177243,0,0,0,0.0,90,1739,89,DC,Eric Bailly,a,0,0,0,0,1,0,0.1170699968934059,0.2036219984292984,0.2036219984292984,3,7155,2017,a
177244,0,0,1,0.0153275001794099,90,557,89,DL,Matteo Darmian,a,0,0,0,0,0,0,0.0,0.489672988653183,0.489672988653183,4,7155,2017,a
177247,0,0,0,0.0,74,552,89,MC,Ander Herrera,a,0,0,177251,0,1,0,0.0205141007900238,0.1170699968934059,0.1170699968934059,9,7155,2017,a
177245,0,0,5,0.4921289980411529,90,1740,89,MC,Paul Pogba,a,0,0,0,0,3,1,0.194921001791954,0.4510050117969513,0.1170699968934059,9,7155,2017,a
177246,0,0,1,0.0227728001773357,90,697,89,MC,Nemanja Matic,a,0,0,0,0,1,0,0.2250590026378631,0.4325959980487823,0.4325959980487823,9,7155,2017,a
177248,0,0,0,0.0,86,317,89,FWR,Henrikh Mkhitaryan,a,0,0,177253,0,2,0,0.3726029992103576,0.4161880016326904,0.0435849018394947,14,7155,2017,a
177249,1,0,6,1.249959945678711,90,594,89,FW,Romelu Lukaku,a,0,0,0,0,1,0,0.1339280009269714,1.1866300106048584,0.0,15,7155,2017,a
177250,1,0,4,0.3119899928569793,74,556,89,FWL,Marcus Rashford,a,0,0,177252,0,0,0,0.0,0.2044489979743957,0.0,16,7155,2017,a
177253,0,0,0,0.0,4,558,89,Sub,Jesse Lingard,a,0,0,0,177248,0,0,0.0,0.0964991003274917,0.0964991003274917,17,7155,2017,a
177251,0,0,0,0.0,16,553,89,Sub,Anthony Martial,a,0,0,0,177247,2,0,0.4691709876060486,0.4853009879589081,0.0161297004669904,17,7155,2017,a
177252,0,0,0,0.0,16,554,89,Sub,Juan Mata,a,0,0,0,177250,0,0,0.0,0.0161297004669904,0.0161297004669904,17,7155,2017,a
176867,0,0,0,0.0,35,1651,92,GK,Tom Heaton,h,0,0,176880,0,0,0,0.0,0.0,0.0,1,7156,2017,h
176868,0,0,0,0.0,90,1652,92,DR,Matthew Lowton,h,0,0,0,0,1,0,0.0560070015490055,0.0560070015490055,0.0,2,7156,2017,h
176870,0,0,0,0.0,90,1665,92,DC,James Tarkowski,h,0,0,0,0,0,0,0.0,0.0,0.0,3,7156,2017,h
176869,0,0,0,0.0,90,1654,92,DC,Ben Mee,h,0,0,0,0,0,0,0.0,0.0,0.0,3,7156,2017,h
176871,0,0,0,0.0,90,1655,92,DL,Stephen Ward,h,0,0,0,0,2,0,0.1517380028963089,0.1517380028963089,0.0687011033296585,4,7156,2017,h
176872,0,0,0,0.0,90,1663,92,MR,Johann Berg Gudmundsson,h,0,0,0,0,0,0,0.0,0.0560070015490055,0.0560070015490055,8,7156,2017,h
176873,0,0,0,0.0,85,1657,92,MC,Steven Defour,h,0,0,176879,0,0,0,0.0,0.0560070015490055,0.0560070015490055,9,7156,2017,h
176874,0,0,0,0.0,90,712,92,MC,Jack Cork,h,0,0,0,0,0,0,0.0,0.0,0.0,9,7156,2017,h
176875,0,0,0,0.0,90,789,92,ML,Robbie Brady,h,1,0,0,0,0,0,0.0,0.0,0.0,10,7156,2017,h
176876,1,0,2,0.304621011018753,90,4456,92,FW,Chris Wood,h,0,0,0,0,0,0,0.0,0.3733220100402832,0.0687011033296585,15,7156,2017,h
176877,0,0,1,0.0687011033296585,67,1661,92,FW,Sam Vokes,h,0,0,176878,0,0,0,0.0,0.0687011033296585,0.0,15,7156,2017,h
176879,0,0,0,0.0,5,669,92,Sub,Ashley Westwood,h,0,0,0,176873,0,0,0.0,0.0,0.0,17,7156,2017,h
176880,0,0,0,0.0,55,5552,92,Sub,Nick Pope,h,0,0,0,176867,0,0,0.0,0.0,0.0,17,7156,2017,h
176878,0,0,1,0.0560070015490055,23,4422,92,Sub,Ashley Barnes,h,0,0,0,176877,0,0,0.0,0.0560070015490055,0.0,17,7156,2017,h
176881,0,0,0,0.0,90,509,78,GK,Wayne Hennessey,a,0,0,0,0,0,0,0.0,0.078006200492382,0.078006200492382,1,7156,2017,a
176882,0,0,0,0.0,90,510,78,DR,Joel Ward,a,0,0,0,0,1,0,0.0200955998152494,0.2031559944152832,0.1830600053071975,2,7156,2017,a
176883,0,0,0,0.0,90,549,78,DC,Timothy Fosu-Mensah,a,0,0,0,0,1,0,0.0274355001747608,0.6374589800834656,0.6374589800834656,3,7156,2017,a
176884,0,0,4,0.7379469871520996,90,512,78,DC,Scott Dann,a,0,0,0,0,0,0,0.0,0.6328610181808472,0.1026090011000633,3,7156,2017,a
176885,0,0,1,0.0547103993594646,90,757,78,DL,Jeffrey Schlupp,a,0,0,0,0,1,0,0.0292010009288787,0.0770177990198135,0.047816801816225,4,7156,2017,a
176887,0,0,2,0.0841363966464996,90,514,78,MC,Jason Puncheon,a,0,0,0,0,1,0,0.0228052996098995,0.5472930073738098,0.4877600073814392,9,7156,2017,a
176888,0,0,2,0.0394469983875751,84,633,78,MC,James McArthur,a,0,0,176892,0,0,0,0.0,0.6184049844741821,0.6009669899940491,9,7156,2017,a
176886,0,0,4,0.1351989954710006,90,516,78,MC,Yohan Cabaye,a,0,0,0,0,3,0,0.5754759907722473,0.6560750007629395,0.1026090011000633,9,7156,2017,a
176889,0,0,4,0.0786264985799789,90,775,78,FWR,Andros Townsend,a,0,0,0,0,5,0,0.5659890174865723,0.6384999752044678,0.1296570003032684,14,7156,2017,a
176890,0,0,4,0.4915919899940491,90,606,78,FW,Christian Benteke,a,1,0,0,0,0,0,0.0,1.02183997631073,0.9701949954032898,15,7156,2017,a
176891,0,0,0,0.0,68,526,78,FWL,Lee Chung-yong,a,0,0,176893,0,1,0,0.0595338009297847,0.1365520060062408,0.0770177990198135,16,7156,2017,a
176893,0,0,1,0.078006200492382,22,6283,78,Sub,Levi Lumeka,a,0,0,0,176891,0,0,0.0,0.078006200492382,0.0,17,7156,2017,a
176892,0,0,1,0.0380422994494438,6,6027,78,Sub,Jairo Riedewald,a,0,0,0,176888,0,0,0.0,0.0581379011273384,0.0200955998152494,17,7156,2017,a
177282,0,0,0,0.0,90,706,84,GK,Lukasz Fabianski,h,0,0,0,0,0,0,0.0,0.0,0.0,1,7157,2017,h
177283,0,0,0,0.0,90,718,84,DR,Kyle Naughton,h,1,0,0,0,1,0,0.0225434992462396,0.0537597015500068,0.0312160998582839,2,7157,2017,h
177285,0,0,1,0.4964300096035003,90,1727,84,DC,Alfie Mawson,h,0,0,0,0,0,0,0.0,0.0,0.0,3,7157,2017,h
177284,0,0,0,0.0,90,708,84,DC,Federico Fernández,h,0,0,0,0,0,0,0.0,0.6596059799194336,0.6596059799194336,3,7157,2017,h
177286,0,0,0,0.0,90,798,84,DL,Martin Olsson,h,0,0,0,0,0,0,0.0,0.0,0.0,4,7157,2017,h
177288,0,0,0,0.0,90,1690,84,MC,Sam Clucas,h,0,0,0,0,1,0,0.0486017987132072,0.6908220052719116,0.6908220052719116,9,7157,2017,h
177289,0,0,2,0.093495599925518,87,653,84,MC,Tom Carroll,h,0,0,177293,0,1,0,0.4964300096035003,0.7286670207977295,0.6821500062942505,9,7157,2017,h
177287,0,0,1,0.0369075983762741,70,5228,84,MC,Renato Sanches,h,0,0,177294,0,0,0,0.0,0.0690608024597168,0.0690608024597168,9,7157,2017,h
177290,0,0,1,0.0486017987132072,90,711,84,AMC,Leroy Fer,h,1,0,0,0,1,0,0.6596059799194336,0.7286670207977295,0.7286670207977295,12,7157,2017,h
177291,0,0,2,0.0969434976577758,90,672,84,FW,Jordan Ayew,h,0,0,0,0,1,0,0.0465173013508319,0.1660040020942688,0.0225434992462396,15,7157,2017,h
177292,0,0,2,0.6821500062942505,90,702,84,FW,Tammy Abraham,h,0,0,0,0,1,0,0.0335822999477386,0.7469480037689209,0.0312160998582839,15,7157,2017,h
177294,0,0,0,0.0,20,622,84,Sub,Wilfried Bony,h,0,0,0,177287,1,0,0.0312160998582839,0.0312160998582839,0.0,17,7157,2017,h
177293,0,0,1,0.0312160998582839,3,5554,84,Sub,Luciano Narsingh,h,0,0,0,177289,0,0,0.0,0.0312160998582839,0.0,17,7157,2017,h
177295,0,0,0,0.0,90,763,86,GK,Robert Elliot,a,0,0,0,0,0,0,0.0,0.0,0.0,1,7157,2017,a
177296,0,0,0,0.0,90,1719,86,DR,Javier Manquillo,a,0,0,0,0,3,0,0.3445459902286529,0.4165869951248169,0.1361970007419586,2,7157,2017,a
177297,0,0,0,0.0,90,875,86,DC,Ciaran Clark,a,0,0,0,0,0,0,0.0,0.0352335013449192,0.0352335013449192,3,7157,2017,a
177298,1,0,1,0.2718409895896911,90,766,86,DC,Jamaal Lascelles,a,0,0,0,0,0,0,0.0,0.0240774992853403,0.0240774992853403,3,7157,2017,a
177299,0,0,0,0.0,90,2329,86,DL,Jesús Gámez,a,0,0,0,0,3,0,0.0995571017265319,0.1320730000734329,0.032515998929739,4,7157,2017,a
177300,0,0,1,0.0240403991192579,90,5304,86,DMC,Mikel Merino,a,0,0,0,0,1,0,0.015170999802649,0.1024480015039444,0.0632368028163909,7,7157,2017,a
177301,0,0,2,0.0781913995742797,70,6062,86,DMC,Isaac Hayden,a,1,0,177307,0,0,0,0.0,0.1423480063676834,0.0641563013195991,7,7157,2017,a
177302,0,0,2,0.0304444003850221,90,461,86,AMR,Matt Ritchie,a,1,0,0,0,2,1,0.2998369932174682,0.10640399903059,0.0632368028163909,11,7157,2017,a
177303,0,0,2,0.30035001039505,90,770,86,AMC,Ayoze Pérez,a,0,0,0,0,3,0,0.1090670004487037,0.4505819976329803,0.0652059018611908,12,7157,2017,a
177304,0,0,2,0.0942355021834373,60,6063,86,AML,Jacob Murphy,a,0,0,177306,0,0,0,0.0,0.0942355021834373,0.0,13,7157,2017,a
177305,0,0,6,0.2326640039682388,80,866,86,FW,Joselu,a,0,0,177308,0,2,0,0.0370449014008045,0.258745014667511,0.0609488002955913,15,7157,2017,a
177308,0,0,0,0.0,10,743,86,Sub,Dwight Gayle,a,1,0,0,177305,0,0,0.0,0.0,0.0,17,7157,2017,a
177306,0,0,0,0.0,30,2344,86,Sub,Christian Atsu,a,0,0,0,177304,0,0,0.0,0.0,0.0,17,7157,2017,a
177307,0,0,0,0.0,20,4471,86,Sub,Mohamed Diamé,a,0,0,0,177301,0,0,0.0,0.3044669926166534,0.3044669926166534,17,7157,2017,a
177527,0,0,0,0.0,90,609,81,GK,Joe Hart,h,0,0,0,0,0,0,0.0,0.0105844000354409,0.0105844000354409,1,7158,2017,h
177530,0,0,1,0.433364987373352,90,655,81,DC,James Collins,h,0,0,0,0,0,0,0.0,0.0897309035062789,0.0897309035062789,3,7158,2017,h
177528,0,0,0,0.0,90,529,81,DC,Winston Reid,h,0,0,0,0,0,0,0.0,0.0897309035062789,0.0897309035062789,3,7158,2017,h
177529,0,0,2,0.1561989933252334,90,834,81,DC,José Fonte,h,0,0,0,0,1,0,0.0404510013759136,0.1819140017032623,0.1414629966020584,3,7158,2017,h
177531,0,0,0,0.0,90,610,81,DMR,Pablo Zabaleta,h,1,0,0,0,2,0,0.0729945003986358,0.2795780003070831,0.2065840065479278,5,7158,2017,h
177532,0,0,1,0.0348889008164405,90,534,81,DML,Aaron Cresswell,h,0,0,0,0,3,0,0.5862089991569519,0.0,0.0,6,7158,2017,h
177533,0,0,2,0.1305329948663711,90,532,81,MC,Cheikhou Kouyaté,h,0,0,0,0,1,0,0.0240061990916728,0.1805720031261444,0.0260323993861675,9,7158,2017,h
177534,1,0,1,0.0260323993861675,90,542,81,MC,Pedro Obiang,h,0,0,177540,0,0,0,0.0,0.0260323993861675,0.0,9,7158,2017,h
177535,0,0,3,0.0552215985953807,90,531,81,FWR,Michail Antonio,h,0,0,0,0,1,0,0.0105844000354409,0.0658060014247894,0.0,14,7158,2017,h
177536,0,0,6,0.1950670033693313,84,537,81,FW,Andy Carroll,h,0,0,177539,0,0,0,0.0,0.1793940067291259,0.0,15,7158,2017,h
177537,0,0,2,0.1350859999656677,66,191,81,FWL,Chicharito,h,0,0,177538,0,2,0,0.1421259939670562,0.2841129899024963,0.0517318993806839,16,7158,2017,h
177539,0,0,0,0.0,6,656,81,Sub,Diafra Sakho,h,0,0,0,177536,0,0,0.0,0.0,0.0,17,7158,2017,h
177540,0,0,0,0.0,1,5553,81,Sub,Declan Rice,h,0,0,0,177534,0,0,0.0,0.0,0.0,17,7158,2017,h
177538,1,0,1,0.9078249931335448,24,713,81,Sub,André Ayew,h,0,0,0,177537,2,1,0.0359852984547615,0.0359852984547615,0.0,17,7158,2017,h
177541,0,0,0,0.0,90,3468,219,GK,Jonas Lössl,a,0,0,0,0,0,0,0.0,0.0,0.0,1,7158,2017,a
177542,0,0,0,0.0,90,6029,219,DR,Tommy Smith,a,0,0,0,0,0,0,0.0,0.0183912999927997,0.0183912999927997,2,7158,2017,a
177543,0,0,0,0.0,90,6030,219,DC,Zanka,a,1,0,0,0,0,0,0.0,0.0,0.0,3,7158,2017,a
177544,0,0,0,0.0,90,6031,219,DC,Christopher Schindler,a,0,0,0,0,1,0,0.0164008997380733,0.0,0.0,3,7158,2017,a
177545,0,0,0,0.0,65,6032,219,DL,Chris Löwe,a,0,0,177554,0,0,0,0.0,0.0128766000270843,0.0128766000270843,4,7158,2017,a
177547,0,0,1,0.0128766000270843,85,6034,219,DMC,Philip Billing,a,1,0,177552,0,1,0,0.016534000635147,0.0478020012378692,0.0183912999927997,7,7158,2017,a
177546,0,0,1,0.0183912999927997,90,6033,219,DMC,Aaron Mooy,a,0,0,0,0,3,0,0.0564900003373622,0.0521889999508857,0.0128766000270843,7,7158,2017,a
177548,0,0,0,0.0,77,248,219,AMR,Elias Kachunga,a,0,0,177553,0,0,0,0.0,0.0183912999927997,0.0183912999927997,11,7158,2017,a
177549,0,0,6,0.2565419971942901,90,4454,219,AMC,Tom Ince,a,0,0,0,0,2,0,0.0472269989550113,0.3002449870109558,0.0128766000270843,12,7158,2017,a
177550,0,0,0,0.0,90,6036,219,AML,Rajiv van La Parra,a,0,0,0,0,1,0,0.0420707017183303,0.0714813992381095,0.0294106993824243,13,7158,2017,a
177551,0,0,1,0.0288356002420187,90,3800,219,FW,Steve Mounie,a,0,0,0,0,1,0,0.0996932014822959,0.1469199955463409,0.0183912999927997,15,7158,2017,a
177553,0,0,1,0.0226923003792762,13,6296,219,Sub,Abdelhamid Sabiri,a,0,0,0,177548,0,0,0.0,0.0,0.0,17,7158,2017,a
177554,0,0,0,0.0,25,6040,219,Sub,Scott Malone,a,0,0,0,177545,0,0,0.0,0.1180849969387054,0.1180849969387054,17,7158,2017,a
177552,0,0,0,0.0,5,6038,219,Sub,Laurent Depoitre,a,0,0,0,177547,0,0,0.0,0.0,0.0,17,7158,2017,a
177611,0,0,0,0.0,90,694,73,GK,Asmir Begovic,h,0,0,0,0,0,0,0.0,0.0600222013890743,0.0600222013890743,1,7159,2017,h
177612,0,0,0,0.0,90,825,73,DR,Adam Smith,h,0,0,0,0,0,0,0.0,0.0799420028924942,0.0799420028924942,2,7159,2017,h
177614,0,0,1,0.0122515000402927,90,456,73,DC,Simon Francis,h,0,0,0,0,0,0,0.0,0.0464527010917663,0.0464527010917663,3,7159,2017,h
177613,0,0,0,0.0,90,579,73,DC,Nathan Aké,h,0,0,0,0,0,0,0.0,0.0690993964672088,0.0690993964672088,3,7159,2017,h
177615,0,0,1,0.0114906001836061,90,459,73,DL,Charlie Daniels,h,0,0,0,0,2,0,0.0813509002327919,0.1406120061874389,0.1291220039129257,4,7159,2017,h
177616,0,0,1,0.0396295003592968,65,1683,73,MR,Ryan Fraser,h,0,0,177624,0,1,0,0.0108425999060273,0.1195719987154007,0.0690993964672088,8,7159,2017,h
