id,league,season,club_name,home_away,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
83,EPL,2016,Arsenal,a,2.31811,0.488485,2.31811,0.488485,7.617647058823529,14.083333333333334,21,7,4,0,2.6768,w,2017-01-14 19:00:00,1,0,0,3,1.829625
83,EPL,2016,Arsenal,h,1.86443,1.29948,1.10326,0.538307,8.214285714285714,17.764705882352942,19,7,2,1,1.7929,w,2017-01-22 17:15:00,1,0,0,3,0.5649529999999999
83,EPL,2016,Arsenal,h,1.07765,0.918309,1.07765,0.918309,4.1,10.151515151515152,15,2,1,2,1.4051,l,2017-01-31 22:45:00,0,0,1,0,0.1593409999999999
83,EPL,2016,Arsenal,a,0.950035,1.95451,0.950035,1.95451,9.0,7.944444444444445,7,8,1,3,0.6213000000000001,l,2017-02-04 12:30:00,0,0,1,0,-1.004475
83,EPL,2016,Arsenal,h,3.1235,0.466403,2.36233,0.466403,10.73913043478261,11.318181818181818,17,4,2,0,2.9131,w,2017-02-11 12:30:00,1,0,0,3,1.895927
83,EPL,2016,Arsenal,a,0.729203,2.70435,0.729203,2.70435,9.095238095238097,10.3,5,15,1,3,0.2501,l,2017-03-04 17:30:00,0,0,1,0,-1.975147
83,EPL,2016,Arsenal,a,0.995221,2.11737,0.995221,2.11737,4.947368421052632,20.38888888888889,9,4,1,3,0.5666,l,2017-03-18 12:30:00,0,0,1,0,-1.1221490000000005
83,EPL,2016,Arsenal,h,0.738497,1.40021,0.738497,1.40021,7.647058823529412,6.7,6,5,2,2,0.7809999999999999,d,2017-04-02 16:00:00,0,1,0,1,-0.661713
83,EPL,2016,Arsenal,h,2.16023,0.303905,2.16023,0.303905,7.333333333333333,20.05,16,1,3,0,2.6836,w,2017-04-05 19:45:00,1,0,0,3,1.856325
83,EPL,2016,Arsenal,a,0.44226,2.15968,0.44226,1.39851,4.35,11.571428571428571,10,10,0,3,0.2259999999999999,l,2017-04-10 20:00:00,0,0,1,0,-0.95625
83,EPL,2016,Arsenal,a,1.0689,1.72075,1.0689,1.72075,4.194444444444445,14.0,8,10,2,1,0.8644000000000001,w,2017-04-17 20:00:00,1,0,0,3,-0.65185
83,EPL,2016,Arsenal,h,0.410203,0.595173,0.410203,0.595173,9.875,23.76923076923077,10,4,1,0,1.0697,w,2017-04-26 19:45:00,1,0,0,3,-0.1849699999999999
83,EPL,2016,Arsenal,a,0.589537,3.46042,0.589537,2.69925,8.083333333333334,14.4,3,10,0,2,0.0718,l,2017-04-30 16:30:00,0,0,1,0,-2.109713
83,EPL,2016,Arsenal,h,1.03986,0.576173,1.03986,0.576173,16.05263157894737,15.27777777777778,8,3,2,0,1.7894,w,2017-05-07 16:00:00,1,0,0,3,0.4636869999999999
83,EPL,2016,Arsenal,a,1.35954,1.25259,1.35954,1.25259,11.7,16.357142857142858,15,4,2,0,1.4449999999999998,w,2017-05-10 19:45:00,1,0,0,3,0.1069499999999998
83,EPL,2016,Arsenal,a,2.63639,1.30239,2.63639,1.30239,7.823529411764706,12.48148148148148,9,4,4,1,2.4001,w,2017-05-13 17:30:00,1,0,0,3,1.334
83,EPL,2016,Arsenal,h,3.83905,0.271744,3.83905,0.271744,8.0,22.166666666666668,23,4,2,0,2.9566,w,2017-05-16 19:45:00,1,0,0,3,3.567306
83,EPL,2016,Arsenal,h,3.35075,1.8831,3.35075,1.12193,12.411764705882351,15.125,15,10,3,1,2.2782,w,2017-05-21 15:00:00,1,0,0,3,2.22882
84,EPL,2016,Swansea,a,1.72089,1.04903,1.72089,1.04903,10.3125,10.952380952380953,2,5,1,0,1.9346,w,2016-08-13 18:00:00,1,0,0,3,0.6718600000000001
84,EPL,2016,Swansea,h,1.14134,2.18655,1.14134,2.18655,10.233333333333333,25.25,11,5,0,2,0.6091,l,2016-08-20 18:00:00,0,0,1,0,-1.04521
84,EPL,2016,Swansea,a,0.32818,2.47977,0.32818,1.60174,11.333333333333334,5.857142857142857,4,3,1,2,0.1179,l,2016-08-27 18:00:00,0,0,1,0,-1.2735599999999998
84,EPL,2016,Swansea,h,1.2304,2.19035,0.469231,2.19035,10.25,13.764705882352942,3,14,2,2,0.7393000000000001,d,2016-09-11 19:00:00,0,1,0,1,-1.721119
84,EPL,2016,Swansea,a,0.490661,2.15218,0.490661,2.15218,16.928571428571427,8.52,4,7,0,1,0.3099,l,2016-09-18 17:15:00,0,0,1,0,-1.661519
84,EPL,2016,Swansea,h,1.11096,2.57704,1.11096,1.81587,11.428571428571429,9.956521739130435,5,23,1,3,0.4302,l,2016-09-24 15:00:00,0,0,1,0,-0.7049100000000001
84,EPL,2016,Swansea,h,2.65842,2.02239,2.65842,1.26122,13.857142857142858,9.16,2,16,1,2,1.8587,l,2016-10-01 15:30:00,0,0,1,0,1.3972
84,EPL,2016,Swansea,a,1.74979,3.50519,1.74979,3.50519,8.571428571428571,13.0,7,11,2,3,0.4653,l,2016-10-15 18:00:00,0,0,1,0,-1.7553999999999998
84,EPL,2016,Swansea,h,1.33215,0.478578,1.33215,0.478578,7.551724137931035,7.925925925925926,5,6,0,0,2.1413,d,2016-10-22 18:00:00,0,1,0,1,0.853572
84,EPL,2016,Swansea,a,1.10058,2.16407,1.10058,2.16407,7.875,17.933333333333334,4,10,1,3,0.6138,l,2016-11-01 00:00:00,0,0,1,0,-1.0634900000000005
84,EPL,2016,Swansea,h,0.51266,1.00006,0.51266,1.00006,26.58823529411765,11.68,1,10,1,3,0.8114,l,2016-11-06 19:00:00,0,0,1,0,-0.4873999999999999
84,EPL,2016,Swansea,a,1.07471,1.54877,0.31354,1.54877,12.95,5.64,3,2,1,1,0.923,d,2016-11-19 19:00:00,0,1,0,1,-1.23523
84,EPL,2016,Swansea,h,3.3955,2.28156,3.3955,2.28156,5.153846153846154,8.590909090909092,8,5,5,4,2.1726,w,2016-11-26 19:00:00,1,0,0,3,1.1139400000000004
84,EPL,2016,Swansea,a,0.0342109,3.9767,0.0342109,3.21553,12.555555555555555,8.444444444444445,0,14,0,5,0.0008,l,2016-12-03 19:00:00,0,0,1,0,-3.1813191
84,EPL,2016,Swansea,h,2.18185,0.672058,1.42068,0.672058,5.76,13.68421052631579,5,5,3,0,2.5092000000000003,w,2016-12-10 19:00:00,1,0,0,3,0.7486219999999999
84,EPL,2016,Swansea,a,1.07221,1.78268,1.07221,1.78268,10.058823529411764,15.0,1,2,1,3,0.8334,l,2016-12-15 00:00:00,0,0,1,0,-0.7104699999999999
84,EPL,2016,Swansea,a,0.602249,1.71549,0.602249,0.954322,9.8,17.6875,7,2,0,3,0.4662,l,2016-12-17 19:00:00,0,0,1,0,-0.3520729999999999
84,EPL,2016,Swansea,h,0.954864,3.40585,0.954864,3.40585,9.08,18.22222222222222,5,6,1,4,0.1653,l,2016-12-26 19:00:00,0,0,1,0,-2.450986
84,EPL,2016,Swansea,h,0.515218,2.43608,0.515218,2.43608,12.555555555555555,12.25,4,9,0,3,0.2005,l,2016-12-31 19:00:00,0,0,1,0,-1.920862
84,EPL,2016,Swansea,a,1.18905,0.331276,1.18905,0.331276,11.095238095238097,7.515151515151516,5,3,2,1,2.1603,w,2017-01-04 00:00:00,1,0,0,3,0.8577739999999999
84,EPL,2016,Swansea,h,0.488485,2.31811,0.488485,2.31811,14.083333333333334,7.617647058823529,7,21,0,4,0.2132,l,2017-01-14 19:00:00,0,0,1,0,-1.829625
84,EPL,2016,Swansea,a,1.60482,1.24037,1.60482,1.24037,38.36363636363637,4.78125,8,14,3,2,1.7044,w,2017-01-21 15:30:00,1,0,0,3,0.3644499999999999
84,EPL,2016,Swansea,h,0.760046,0.907103,0.760046,0.907103,15.772727272727272,9.153846153846152,2,5,2,1,1.1606,w,2017-01-31 22:45:00,1,0,0,3,-0.147057
84,EPL,2016,Swansea,a,0.11445,2.87972,0.11445,2.87972,20.38888888888889,9.176470588235292,0,13,1,2,0.015,l,2017-02-05 13:30:00,0,0,1,0,-2.76527
84,EPL,2016,Swansea,h,0.693376,0.672883,0.693376,0.672883,13.842105263157896,11.73913043478261,2,6,2,0,1.3304,w,2017-02-12 16:00:00,1,0,0,3,0.0204929999999999
84,EPL,2016,Swansea,a,0.280172,1.22573,0.280172,1.22573,15.296296296296296,10.428571428571429,1,19,1,3,0.5119,l,2017-02-25 15:00:00,0,0,1,0,-0.945558
84,EPL,2016,Swansea,h,1.44545,0.933851,1.44545,0.172682,13.0,12.5,5,2,3,2,1.7092,w,2017-03-04 15:00:00,1,0,0,3,1.272768
84,EPL,2016,Swansea,a,1.44148,1.98818,1.44148,1.98818,13.1875,10.578947368421051,3,7,1,2,0.951,l,2017-03-11 15:00:00,0,0,1,0,-0.5467
84,EPL,2016,Swansea,a,0.37687,1.00816,0.37687,1.00816,9.833333333333334,8.892857142857142,3,5,0,2,0.7217,l,2017-03-18 17:30:00,0,0,1,0,-0.6312899999999999
84,EPL,2016,Swansea,h,0.64382,0.748206,0.64382,0.748206,7.8,11.38888888888889,5,5,0,0,1.1727,d,2017-04-02 13:30:00,0,1,0,1,-0.104386
84,EPL,2016,Swansea,h,0.872579,2.2242,0.872579,2.2242,20.1875,5.9,3,19,1,3,0.3997,l,2017-04-05 19:45:00,0,0,1,0,-1.3516210000000002
84,EPL,2016,Swansea,a,0.307666,1.20573,0.307666,1.20573,13.0,7.0625,5,5,0,1,0.5628,l,2017-04-08 15:00:00,0,0,1,0,-0.898064
84,EPL,2016,Swansea,a,0.641001,1.22039,0.641001,1.22039,12.26086956521739,13.466666666666669,7,1,0,1,0.8015,l,2017-04-15 15:00:00,0,0,1,0,-0.579389
84,EPL,2016,Swansea,h,0.475636,1.69454,0.475636,0.933369,13.65,16.2,3,9,2,0,0.3795,w,2017-04-22 15:00:00,1,0,0,3,-0.457733
84,EPL,2016,Swansea,a,0.775713,1.99224,0.775713,1.23107,14.85,12.444444444444445,10,5,1,1,0.4700999999999999,d,2017-04-30 12:00:00,0,1,0,1,-0.4553570000000001
84,EPL,2016,Swansea,h,2.09244,0.270186,2.09244,0.270186,23.6,10.526315789473683,4,5,1,0,2.7889,w,2017-05-06 17:30:00,1,0,0,3,1.822254
84,EPL,2016,Swansea,a,0.344096,1.03765,0.344096,1.03765,17.285714285714285,9.48,2,4,2,0,0.6389,w,2017-05-13 15:00:00,1,0,0,3,-0.693554
84,EPL,2016,Swansea,h,1.74555,1.60674,1.74555,1.60674,9.0,25.071428571428573,5,5,2,1,1.4965000000000002,w,2017-05-21 15:00:00,1,0,0,3,0.1388099999999998
85,EPL,2016,Stoke,a,0.485626,1.80523,0.485626,1.80523,9.045454545454543,7.3125,4,4,1,1,0.3097,d,2016-08-13 18:00:00,0,1,0,1,-1.319604
85,EPL,2016,Stoke,h,1.31066,2.17198,0.549491,1.41081,13.31578947368421,4.727272727272728,3,9,1,4,0.6835,l,2016-08-20 15:30:00,0,0,1,0,-0.861319
85,EPL,2016,Stoke,a,0.187415,2.31835,0.187415,1.55718,11.16,7.137931034482759,9,9,0,1,0.1101999999999999,l,2016-08-27 18:00:00,0,0,1,0,-1.369765
85,EPL,2016,Stoke,h,1.01771,2.77025,1.01771,2.77025,13.4,8.666666666666666,10,9,0,4,0.3444,l,2016-09-10 18:00:00,0,0,1,0,-1.75254
85,EPL,2016,Stoke,a,1.20308,1.31366,1.20308,1.31366,8.90625,6.0344827586206895,3,3,1,4,1.2599999999999998,l,2016-09-18 17:15:00,0,0,1,0,-0.1105800000000001
85,EPL,2016,Stoke,h,0.979673,0.270862,0.979673,0.270862,7.285714285714286,7.8076923076923075,4,3,1,1,2.0007,d,2016-09-24 18:00:00,0,1,0,1,0.7088110000000001
85,EPL,2016,Stoke,a,1.20043,2.80988,1.20043,2.80988,21.07692307692308,4.206896551724138,6,11,1,1,0.3766,d,2016-10-02 15:00:00,0,1,0,1,-1.60945
85,EPL,2016,Stoke,h,2.29543,0.587572,2.29543,0.587572,11.375,14.263157894736842,12,6,2,0,2.5777,w,2016-10-15 18:00:00,1,0,0,3,1.707858
85,EPL,2016,Stoke,a,1.04273,0.701606,1.04273,0.701606,11.681818181818182,9.10344827586207,6,7,2,0,1.6251,w,2016-10-22 18:00:00,1,0,0,3,0.341124
85,EPL,2016,Stoke,h,2.16407,1.10058,2.16407,1.10058,17.933333333333334,7.875,10,4,3,1,2.1675,w,2016-11-01 00:00:00,1,0,0,3,1.0634900000000005
85,EPL,2016,Stoke,a,0.81046,0.404528,0.81046,0.404528,18.47058823529412,10.117647058823527,5,2,1,1,1.6904,d,2016-11-05 19:00:00,0,1,0,1,0.4059319999999999
85,EPL,2016,Stoke,h,1.60429,1.24012,0.843118,1.24012,6.541666666666667,6.035714285714286,8,4,0,1,1.6605,l,2016-11-19 19:00:00,0,0,1,0,-0.3970019999999998
85,EPL,2016,Stoke,a,0.704736,0.541915,0.704736,0.541915,7.681818181818182,5.026315789473684,2,4,1,0,1.4641,w,2016-11-27 16:00:00,1,0,0,3,0.162821
85,EPL,2016,Stoke,h,1.12929,0.773995,1.12929,0.773995,11.538461538461538,8.689655172413794,5,9,2,0,1.6958,w,2016-12-03 19:00:00,1,0,0,3,0.3552949999999999
85,EPL,2016,Stoke,a,1.29401,1.58027,0.532843,1.58027,14.9375,5.44,10,11,1,3,1.1731,l,2016-12-10 19:00:00,0,0,1,0,-1.047427
85,EPL,2016,Stoke,h,0.333754,0.723114,0.333754,0.723114,56.75,3.1481481481481484,1,15,0,0,0.8867,d,2016-12-15 00:00:00,0,1,0,1,-0.38936
85,EPL,2016,Stoke,h,2.518,1.25572,1.75683,1.25572,9.411764705882351,16.77777777777778,7,4,2,2,2.3251,d,2016-12-17 19:00:00,0,1,0,1,0.5011099999999999
85,EPL,2016,Stoke,a,0.389104,1.66669,0.389104,1.66669,15.954545454545457,6.068965517241379,0,13,1,4,0.3885999999999999,l,2016-12-27 21:15:00,0,0,1,0,-1.277586
85,EPL,2016,Stoke,a,0.858417,1.94737,0.858417,1.94737,19.923076923076923,8.0,6,14,2,4,0.5958,l,2016-12-31 19:00:00,0,0,1,0,-1.088953
85,EPL,2016,Stoke,h,1.85359,0.510395,1.85359,0.510395,12.0,7.962962962962963,4,8,2,0,2.478,w,2017-01-04 00:00:00,1,0,0,3,1.343195
85,EPL,2016,Stoke,a,1.22897,1.1365,1.22897,1.1365,11.4,7.793103448275862,8,7,3,1,1.4151,w,2017-01-14 19:00:00,1,0,0,3,0.0924699999999998
85,EPL,2016,Stoke,h,0.353777,1.74295,0.353777,1.74295,12.130434782608695,7.208333333333333,4,11,1,1,0.3665,d,2017-01-21 18:00:00,0,1,0,1,-1.389173
85,EPL,2016,Stoke,h,1.7362,0.870158,1.7362,0.870158,8.53125,13.933333333333334,8,3,1,1,2.0914,d,2017-02-01 23:00:00,0,1,0,1,0.866042
85,EPL,2016,Stoke,a,1.10818,1.84983,1.10818,1.84983,5.68,29.875,4,6,0,1,0.8289,l,2017-02-04 15:00:00,0,0,1,0,-0.7416500000000001
85,EPL,2016,Stoke,h,0.720883,0.202159,0.720883,0.202159,7.076923076923077,6.515151515151516,6,2,1,0,1.8952,w,2017-02-11 15:00:00,1,0,0,3,0.5187240000000001
85,EPL,2016,Stoke,a,0.743596,1.89002,0.743596,1.89002,15.954545454545457,8.714285714285714,2,11,0,4,0.5159,l,2017-02-26 13:30:00,0,0,1,0,-1.146424
85,EPL,2016,Stoke,h,2.97584,0.274611,2.97584,0.274611,6.724137931034483,5.8,6,5,2,0,2.9035,w,2017-03-04 15:00:00,1,0,0,3,2.701229
85,EPL,2016,Stoke,a,0.337194,1.3049,0.337194,1.3049,17.3,5.62962962962963,2,2,0,0,0.4842,d,2017-03-08 20:00:00,0,1,0,1,-0.967706
85,EPL,2016,Stoke,h,0.952053,1.95538,0.190884,1.95538,11.884615384615383,4.958333333333333,3,10,1,2,0.5952,l,2017-03-18 15:00:00,0,0,1,0,-1.7644959999999998
85,EPL,2016,Stoke,a,1.36671,1.97444,1.36671,1.97444,9.05,13.352941176470589,6,4,0,2,0.9313,l,2017-04-01 15:00:00,0,0,1,0,-0.6077299999999999
85,EPL,2016,Stoke,a,1.17275,0.348885,1.17275,0.348885,7.708333333333333,6.241379310344827,5,2,0,1,2.1372,l,2017-04-04 19:45:00,0,0,1,0,0.823865
85,EPL,2016,Stoke,h,2.13972,1.02225,2.13972,1.02225,16.75,8.5,1,6,1,2,2.2566,l,2017-04-08 15:00:00,0,0,1,0,1.11747
85,EPL,2016,Stoke,h,2.01829,1.17696,2.01829,1.17696,8.923076923076923,8.2,9,5,3,1,2.0261,w,2017-04-15 15:00:00,1,0,0,3,0.8413299999999999
85,EPL,2016,Stoke,a,1.69454,0.475636,0.933369,0.475636,16.2,13.65,9,3,0,2,2.4333,l,2017-04-22 15:00:00,0,0,1,0,0.457733
85,EPL,2016,Stoke,h,1.35509,0.65149,1.35509,0.65149,8.038461538461538,11.73913043478261,14,3,0,0,1.9699,d,2017-04-29 15:00:00,0,1,0,1,0.7035999999999999
85,EPL,2016,Stoke,a,2.3019,1.30668,2.3019,1.30668,9.689655172413794,10.88888888888889,4,3,2,2,2.1336,d,2017-05-06 15:00:00,0,1,0,1,0.9952199999999998
85,EPL,2016,Stoke,h,1.30239,2.63639,1.30239,2.63639,12.48148148148148,7.823529411764706,4,9,1,4,0.4231,l,2017-05-13 17:30:00,0,0,1,0,-1.334
85,EPL,2016,Stoke,a,0.983464,1.3554,0.983464,1.3554,12.772727272727272,5.444444444444445,7,12,1,0,1.0727,w,2017-05-21 15:00:00,1,0,0,3,-0.3719359999999999
87,EPL,2016,Liverpool,a,1.6591,1.18197,1.6591,0.420799,9.586206896551724,8.666666666666666,12,2,4,3,1.7103,w,2016-08-14 19:00:00,1,0,0,3,1.238301
87,EPL,2016,Liverpool,a,0.939025,0.197536,0.939025,0.197536,6.0,25.4375,14,0,0,2,2.0377,l,2016-08-20 18:00:00,0,0,1,0,0.7414890000000001
87,EPL,2016,Liverpool,a,1.92569,0.590511,1.16452,0.590511,7.129032258064516,7.571428571428571,11,3,1,1,2.4576,d,2016-08-27 15:30:00,0,1,0,1,0.574009
87,EPL,2016,Liverpool,h,2.76916,1.22508,2.76916,1.22508,15.3,14.772727272727272,14,3,4,1,2.3684,w,2016-09-10 20:30:00,1,0,0,3,1.54408
87,EPL,2016,Liverpool,a,1.41642,1.16415,1.41642,1.16415,10.09375,14.705882352941176,4,11,2,1,1.5736,w,2016-09-16 23:00:00,1,0,0,3,0.25227
87,EPL,2016,Liverpool,h,4.64913,0.157549,3.1268,0.157549,5.833333333333333,26.5,21,2,5,1,2.9929,w,2016-09-24 18:00:00,1,0,0,3,2.969251
87,EPL,2016,Liverpool,a,2.02239,2.65842,1.26122,2.65842,9.16,13.857142857142858,16,2,2,1,0.9119,w,2016-10-01 15:30:00,1,0,0,3,-1.3972
87,EPL,2016,Liverpool,h,0.270441,0.537762,0.270441,0.537762,4.515151515151516,9.236842105263158,10,1,0,0,0.9191,d,2016-10-17 23:00:00,0,1,0,1,-0.267321
87,EPL,2016,Liverpool,h,2.2952,0.685982,2.2952,0.685982,8.117647058823529,18.3,13,4,2,1,2.4501,w,2016-10-22 20:30:00,1,0,0,3,1.6092179999999998
87,EPL,2016,Liverpool,a,2.26056,0.496044,2.26056,0.496044,9.26086956521739,10.91304347826087,16,12,4,2,2.5567,w,2016-10-29 20:30:00,1,0,0,3,1.764516
87,EPL,2016,Liverpool,h,4.18366,0.771133,4.18366,0.771133,6.161290322580645,16.470588235294116,17,5,6,1,2.8982,w,2016-11-06 18:15:00,1,0,0,3,3.412527
87,EPL,2016,Liverpool,a,1.68802,0.0942055,1.68802,0.0942055,4.439024390243903,19.11764705882353,11,0,0,0,2.6521,d,2016-11-19 19:00:00,0,1,0,1,1.5938145
87,EPL,2016,Liverpool,h,2.02461,0.291073,1.26344,0.291073,4.352941176470588,25.923076923076923,17,3,2,0,2.6799,w,2016-11-26 19:00:00,1,0,0,3,0.972367
87,EPL,2016,Liverpool,a,1.26532,2.54396,1.26532,1.78279,6.967741935483871,16.263157894736842,7,6,3,4,0.4052,l,2016-12-04 17:30:00,0,0,1,0,-0.5174700000000001
87,EPL,2016,Liverpool,h,1.79134,0.64998,1.79134,0.64998,9.714285714285714,21.933333333333334,28,0,2,2,2.2429,d,2016-12-11 20:30:00,0,1,0,1,1.14136
87,EPL,2016,Liverpool,a,2.13526,0.161583,2.13526,0.161583,7.0606060606060606,18.0,10,2,3,0,2.7815000000000003,w,2016-12-14 23:45:00,1,0,0,3,1.973677
87,EPL,2016,Liverpool,a,1.87823,0.456788,1.87823,0.456788,5.761904761904762,14.571428571428571,17,1,1,0,2.499,w,2016-12-20 00:00:00,1,0,0,3,1.421442
87,EPL,2016,Liverpool,h,1.66669,0.389104,1.66669,0.389104,6.068965517241379,15.954545454545457,13,0,4,1,2.4064,w,2016-12-27 21:15:00,1,0,0,3,1.277586
87,EPL,2016,Liverpool,h,0.256825,0.352445,0.256825,0.352445,9.513513513513514,8.545454545454545,2,3,1,0,1.0969000000000002,w,2016-12-31 21:30:00,1,0,0,3,-0.0956199999999999
87,EPL,2016,Liverpool,a,2.332,1.91057,2.332,0.388234,8.705882352941176,19.57894736842105,10,4,2,2,1.6799,d,2017-01-02 19:00:00,0,1,0,1,1.943766
87,EPL,2016,Liverpool,a,1.46058,1.03178,0.699407,1.03178,9.851851851851851,6.5625,6,6,1,1,1.7466000000000002,d,2017-01-15 16:00:00,0,1,0,1,-0.3323729999999999
87,EPL,2016,Liverpool,h,1.24037,1.60482,1.24037,1.60482,4.78125,38.36363636363637,14,8,2,3,1.0315,l,2017-01-21 15:30:00,0,0,1,0,-0.3644499999999999
87,EPL,2016,Liverpool,h,1.20485,1.0666,1.20485,0.305435,6.387096774193548,11.392857142857142,8,3,1,1,1.4194,d,2017-01-31 23:00:00,0,1,0,1,0.899415
87,EPL,2016,Liverpool,a,1.12538,1.88587,1.12538,1.88587,4.818181818181818,33.333333333333336,16,3,0,2,0.747,l,2017-02-04 15:00:00,0,0,1,0,-0.7604899999999999
87,EPL,2016,Liverpool,h,2.38009,0.622104,2.38009,0.622104,6.8125,7.714285714285714,10,3,2,0,2.624,w,2017-02-11 17:30:00,1,0,0,3,1.757986
87,EPL,2016,Liverpool,a,0.789939,1.54732,0.789939,1.54732,3.7142857142857135,13.818181818181818,17,3,1,3,0.7732000000000001,l,2017-02-27 20:00:00,0,0,1,0,-0.7573810000000001
87,EPL,2016,Liverpool,h,2.70435,0.729203,2.70435,0.729203,10.3,9.095238095238097,15,5,3,1,2.6294,w,2017-03-04 17:30:00,1,0,0,3,1.975147
87,EPL,2016,Liverpool,h,0.966335,0.83474,0.966335,0.83474,10.76923076923077,12.666666666666666,7,5,2,1,1.4603,w,2017-03-12 16:00:00,1,0,0,3,0.131595
87,EPL,2016,Liverpool,a,1.94116,2.55464,1.17999,2.55464,17.7,6.214285714285714,16,14,1,1,0.9707,d,2017-03-19 16:30:00,0,1,0,1,-1.37465
87,EPL,2016,Liverpool,h,0.625343,1.44152,0.625343,1.44152,6.75,10.857142857142858,3,5,3,1,0.6280999999999999,w,2017-04-01 12:30:00,1,0,0,3,-0.8161769999999999
87,EPL,2016,Liverpool,h,2.17263,1.31233,2.17263,1.31233,4.694444444444445,23.33333333333333,6,1,2,2,2.0291,d,2017-04-05 20:00:00,0,1,0,1,0.8602999999999998
87,EPL,2016,Liverpool,a,1.02225,2.13972,1.02225,2.13972,8.5,16.75,6,1,2,1,0.549,w,2017-04-08 15:00:00,1,0,0,3,-1.11747
87,EPL,2016,Liverpool,a,1.30017,0.590375,1.30017,0.590375,5.730769230769231,16.05,5,2,1,0,1.9661,w,2017-04-16 13:30:00,1,0,0,3,0.7097950000000001
87,EPL,2016,Liverpool,h,0.89449,1.21741,0.89449,1.21741,3.863636363636364,10.733333333333333,10,4,1,2,1.0271,l,2017-04-23 16:30:00,0,0,1,0,-0.3229200000000001
87,EPL,2016,Liverpool,a,0.55669,0.436648,0.55669,0.436648,9.173913043478262,16.647058823529413,7,2,1,0,1.3648,w,2017-05-01 20:00:00,1,0,0,3,0.120042
87,EPL,2016,Liverpool,h,1.35967,0.182082,0.598504,0.182082,6.52,12.304347826086955,12,2,0,0,2.5501,d,2017-05-07 13:30:00,0,1,0,1,0.416422
87,EPL,2016,Liverpool,a,3.28962,1.03963,3.28962,1.03963,10.0,24.266666666666666,11,0,4,0,2.7276,w,2017-05-14 14:15:00,1,0,0,3,2.2499900000000004
87,EPL,2016,Liverpool,h,2.16957,0.899691,2.16957,0.899691,4.76,23.05555555555556,14,3,3,0,2.2665,w,2017-05-21 15:00:00,1,0,0,3,1.2698790000000002
88,EPL,2016,Manchester City,h,1.95479,1.09877,1.19362,1.09877,5.428571428571429,16.0,11,4,2,1,2.0446,w,2016-08-13 20:30:00,1,0,0,3,0.0948499999999998
88,EPL,2016,Manchester City,a,2.17198,1.31066,1.41081,0.549491,4.727272727272728,13.31578947368421,9,3,4,1,2.0611,w,2016-08-20 15:30:00,1,0,0,3,0.861319
88,EPL,2016,Manchester City,h,3.21624,1.08385,3.21624,1.08385,5.615384615384615,13.615384615384617,18,0,3,1,2.6052000000000004,w,2016-08-28 19:00:00,1,0,0,3,2.13239
88,EPL,2016,Manchester City,a,1.88688,1.01013,1.88688,1.01013,5.057142857142857,11.074074074074074,11,8,2,1,2.0531,w,2016-09-10 15:30:00,1,0,0,3,0.8767499999999999
88,EPL,2016,Manchester City,h,3.38733,0.389672,3.38733,0.389672,4.395348837209302,21.2,16,2,4,0,2.9382,w,2016-09-17 18:00:00,1,0,0,3,2.997658
88,EPL,2016,Manchester City,a,2.57704,1.11096,1.81587,1.11096,9.956521739130435,11.428571428571429,23,5,3,1,2.3997,w,2016-09-24 15:00:00,1,0,0,3,0.7049100000000001
88,EPL,2016,Manchester City,a,0.909513,1.69975,0.909513,0.938577,7.136363636363637,5.909090909090909,13,2,0,2,0.7141,l,2016-10-02 17:15:00,0,0,1,0,-0.0290639999999999
88,EPL,2016,Manchester City,h,2.69208,0.144498,1.16978,0.144498,5.9,24.416666666666668,23,1,1,1,2.932,d,2016-10-15 18:00:00,0,1,0,1,1.025282
88,EPL,2016,Manchester City,h,1.15321,0.563752,1.15321,0.563752,6.304347826086956,11.0,11,4,1,1,1.8629,d,2016-10-23 16:30:00,0,1,0,1,0.589458
88,EPL,2016,Manchester City,a,2.48018,0.596605,2.48018,0.596605,7.681818181818182,16.208333333333332,13,3,4,0,2.5971,w,2016-10-29 18:00:00,1,0,0,3,1.883575
88,EPL,2016,Manchester City,h,2.49606,0.208762,2.49606,0.208762,5.28,11.666666666666666,15,1,1,1,2.817,d,2016-11-05 19:00:00,0,1,0,1,2.287298
88,EPL,2016,Manchester City,a,1.39421,0.431559,1.39421,0.431559,5.409090909090909,6.705882352941177,6,2,2,1,2.2192,w,2016-11-19 19:00:00,1,0,0,3,0.962651
88,EPL,2016,Manchester City,a,2.25698,0.475642,2.25698,0.475642,4.0,14.85,18,4,2,1,2.6363000000000003,w,2016-11-26 16:30:00,1,0,0,3,1.781338
88,EPL,2016,Manchester City,h,2.24061,1.2848,2.24061,1.2848,5.705882352941177,13.476190476190476,9,8,1,3,2.1028,l,2016-12-03 16:30:00,0,0,1,0,0.9558100000000004
88,EPL,2016,Manchester City,a,0.970372,2.60583,0.970372,2.60583,6.545454545454546,17.0,19,4,2,4,0.3542,l,2016-12-10 21:30:00,0,0,1,0,-1.635458
88,EPL,2016,Manchester City,h,1.62359,0.497462,1.62359,0.497462,3.4,12.333333333333334,12,1,2,0,2.2619,w,2016-12-15 00:00:00,1,0,0,3,1.126128
